Wire:1, Value:1, Discovered faults:{'1_s-a-0'} 
Wire:13, Value:0, Discovered faults:{'13_s-a-1'} 
Wire:20, Value:0, Discovered faults:{'20_s-a-1'} 
Wire:33, Value:1, Discovered faults:{'33_s-a-0'} 
Wire:41, Value:0, Discovered faults:{'41_s-a-1'} 
Wire:45, Value:0, Discovered faults:{'45_s-a-1'} 
Wire:50, Value:0, Discovered faults:{'50_s-a-1'} 
Wire:58, Value:1, Discovered faults:{'58_s-a-0'} 
Wire:68, Value:0, Discovered faults:{'68_s-a-1'} 
Wire:77, Value:0, Discovered faults:{'77_s-a-1'} 
Wire:87, Value:1, Discovered faults:{'87_s-a-0'} 
Wire:97, Value:0, Discovered faults:{'97_s-a-1'} 
Wire:107, Value:0, Discovered faults:{'107_s-a-1'} 
Wire:116, Value:1, Discovered faults:{'116_s-a-0'} 
Wire:124, Value:1, Discovered faults:{'124_s-a-0'} 
Wire:125, Value:0, Discovered faults:{'125_s-a-1'} 
Wire:128, Value:1, Discovered faults:{'128_s-a-0'} 
Wire:132, Value:0, Discovered faults:{'132_s-a-1'} 
Wire:137, Value:1, Discovered faults:{'137_s-a-0'} 
Wire:143, Value:0, Discovered faults:{'143_s-a-1'} 
Wire:150, Value:1, Discovered faults:{'150_s-a-0'} 
Wire:159, Value:1, Discovered faults:{'159_s-a-0'} 
Wire:169, Value:1, Discovered faults:{'169_s-a-0'} 
Wire:179, Value:1, Discovered faults:{'179_s-a-0'} 
Wire:190, Value:0, Discovered faults:{'190_s-a-1'} 
Wire:200, Value:1, Discovered faults:{'200_s-a-0'} 
Wire:213, Value:0, Discovered faults:{'213_s-a-1'} 
Wire:222, Value:1, Discovered faults:{'222_s-a-0'} 
Wire:223, Value:0, Discovered faults:{'223_s-a-1'} 
Wire:226, Value:0, Discovered faults:{'226_s-a-1'} 
Wire:232, Value:1, Discovered faults:{'232_s-a-0'} 
Wire:238, Value:1, Discovered faults:{'238_s-a-0'} 
Wire:244, Value:1, Discovered faults:{'244_s-a-0'} 
Wire:250, Value:0, Discovered faults:{'250_s-a-1'} 
Wire:257, Value:0, Discovered faults:{'257_s-a-1'} 
Wire:264, Value:1, Discovered faults:{'264_s-a-0'} 
Wire:270, Value:1, Discovered faults:{'270_s-a-0'} 
Wire:274, Value:0, Discovered faults:{'274_s-a-1'} 
Wire:283, Value:1, Discovered faults:{'283_s-a-0'} 
Wire:294, Value:0, Discovered faults:{'294_s-a-1'} 
Wire:303, Value:0, Discovered faults:{'303_s-a-1'} 
Wire:311, Value:1, Discovered faults:{'311_s-a-0'} 
Wire:317, Value:0, Discovered faults:{'317_s-a-1'} 
Wire:322, Value:0, Discovered faults:{'322_s-a-1'} 
Wire:326, Value:1, Discovered faults:{'326_s-a-0'} 
Wire:329, Value:0, Discovered faults:{'329_s-a-1'} 
Wire:330, Value:0, Discovered faults:{'330_s-a-1'} 
Wire:343, Value:0, Discovered faults:{'343_s-a-1'} 
Wire:349, Value:0, Discovered faults:{'349_s-a-1'} 
Wire:350, Value:0, Discovered faults:{'350_s-a-1'} 
Wire:283_4, Value:1, Discovered faults:{'283_s-a-0', '283_4_s-a-0'} 
Wire:283_5, Value:1, Discovered faults:{'283_5_s-a-0', '283_s-a-0'} 
Wire:283_6, Value:1, Discovered faults:{'283_s-a-0', '283_6_s-a-0'} 
Wire:283_7, Value:1, Discovered faults:{'283_s-a-0', '283_7_s-a-0'} 
Wire:283_8, Value:1, Discovered faults:{'283_s-a-0', '283_8_s-a-0'} 
Wire:283_9, Value:1, Discovered faults:{'283_s-a-0', '283_9_s-a-0'} 
Wire:283_10, Value:1, Discovered faults:{'283_10_s-a-0', '283_s-a-0'} 
Wire:294_1, Value:0, Discovered faults:{'294_1_s-a-1', '294_s-a-1'} 
Wire:294_2, Value:0, Discovered faults:{'294_s-a-1', '294_2_s-a-1'} 
Wire:294_3, Value:0, Discovered faults:{'294_s-a-1', '294_3_s-a-1'} 
Wire:294_4, Value:0, Discovered faults:{'294_s-a-1', '294_4_s-a-1'} 
Wire:294_5, Value:0, Discovered faults:{'294_s-a-1', '294_5_s-a-1'} 
Wire:294_6, Value:0, Discovered faults:{'294_s-a-1', '294_6_s-a-1'} 
Wire:294_7, Value:0, Discovered faults:{'294_s-a-1', '294_7_s-a-1'} 
Wire:294_8, Value:0, Discovered faults:{'294_s-a-1', '294_8_s-a-1'} 
Wire:303_1, Value:0, Discovered faults:{'303_1_s-a-1', '303_s-a-1'} 
Wire:303_2, Value:0, Discovered faults:{'303_2_s-a-1', '303_s-a-1'} 
Wire:303_3, Value:0, Discovered faults:{'303_3_s-a-1', '303_s-a-1'} 
Wire:303_4, Value:0, Discovered faults:{'303_4_s-a-1', '303_s-a-1'} 
Wire:303_5, Value:0, Discovered faults:{'303_5_s-a-1', '303_s-a-1'} 
Wire:303_6, Value:0, Discovered faults:{'303_6_s-a-1', '303_s-a-1'} 
Wire:303_7, Value:0, Discovered faults:{'303_7_s-a-1', '303_s-a-1'} 
Wire:311_1, Value:1, Discovered faults:{'311_1_s-a-0', '311_s-a-0'} 
Wire:311_2, Value:1, Discovered faults:{'311_s-a-0', '311_2_s-a-0'} 
Wire:311_3, Value:1, Discovered faults:{'311_s-a-0', '311_3_s-a-0'} 
Wire:311_4, Value:1, Discovered faults:{'311_s-a-0', '311_4_s-a-0'} 
Wire:311_5, Value:1, Discovered faults:{'311_5_s-a-0', '311_s-a-0'} 
Wire:317_1, Value:0, Discovered faults:{'317_s-a-1', '317_1_s-a-1'} 
Wire:317_2, Value:0, Discovered faults:{'317_s-a-1', '317_2_s-a-1'} 
Wire:317_3, Value:0, Discovered faults:{'317_s-a-1', '317_3_s-a-1'} 
Wire:317_4, Value:0, Discovered faults:{'317_s-a-1', '317_4_s-a-1'} 
Wire:322_1, Value:0, Discovered faults:{'322_1_s-a-1', '322_s-a-1'} 
Wire:322_2, Value:0, Discovered faults:{'322_2_s-a-1', '322_s-a-1'} 
Wire:322_3, Value:0, Discovered faults:{'322_3_s-a-1', '322_s-a-1'} 
Wire:326_1, Value:1, Discovered faults:{'326_1_s-a-0', '326_s-a-0'} 
Wire:326_2, Value:1, Discovered faults:{'326_2_s-a-0', '326_s-a-0'} 
Wire:330_1, Value:0, Discovered faults:{'330_s-a-1', '330_1_s-a-1'} 
Wire:330_2, Value:0, Discovered faults:{'330_s-a-1', '330_2_s-a-1'} 
Wire:330_3, Value:0, Discovered faults:{'330_3_s-a-1', '330_s-a-1'} 
Wire:330_4, Value:0, Discovered faults:{'330_s-a-1', '330_4_s-a-1'} 
Wire:330_5, Value:0, Discovered faults:{'330_s-a-1', '330_5_s-a-1'} 
Wire:330_6, Value:0, Discovered faults:{'330_s-a-1', '330_6_s-a-1'} 
Wire:330_7, Value:0, Discovered faults:{'330_s-a-1', '330_7_s-a-1'} 
Wire:330_8, Value:0, Discovered faults:{'330_s-a-1', '330_8_s-a-1'} 
Wire:330_9, Value:0, Discovered faults:{'330_s-a-1', '330_9_s-a-1'} 
Wire:330_10, Value:0, Discovered faults:{'330_s-a-1', '330_10_s-a-1'} 
Wire:330_11, Value:0, Discovered faults:{'330_s-a-1', '330_11_s-a-1'} 
Wire:330_12, Value:0, Discovered faults:{'330_s-a-1', '330_12_s-a-1'} 
Wire:343_1, Value:0, Discovered faults:{'343_1_s-a-1', '343_s-a-1'} 
Wire:343_2, Value:0, Discovered faults:{'343_s-a-1', '343_2_s-a-1'} 
Wire:343_3, Value:0, Discovered faults:{'343_s-a-1', '343_3_s-a-1'} 
Wire:343_4, Value:0, Discovered faults:{'343_s-a-1', '343_4_s-a-1'} 
Wire:343_5, Value:0, Discovered faults:{'343_s-a-1', '343_5_s-a-1'} 
Wire:350_1, Value:0, Discovered faults:{'350_s-a-1', '350_1_s-a-1'} 
Wire:350_2, Value:0, Discovered faults:{'350_s-a-1', '350_2_s-a-1'} 
Wire:655, Value:0, Discovered faults:{'50_s-a-1', '655_s-a-1', '50_1_s-a-1'} 
Wire:665, Value:1, Discovered faults:{'50_s-a-1', '665_s-a-0', '50_2_s-a-1'} 
Wire:670, Value:1, Discovered faults:{'670_s-a-0', '58_s-a-0', '58_1_s-a-0'} 
Wire:679, Value:0, Discovered faults:{'58_2_s-a-0', '58_s-a-0', '679_s-a-1'} 
Wire:683, Value:0, Discovered faults:{'683_s-a-1', '68_s-a-1', '68_1_s-a-1'} 
Wire:686, Value:1, Discovered faults:{'68_2_s-a-1', '68_s-a-1', '686_s-a-0'} 
Wire:690, Value:0, Discovered faults:{'68_3_s-a-1', '68_s-a-1', '690_s-a-1'} 
Wire:699, Value:0, Discovered faults:{'77_1_s-a-1', '77_s-a-1', '699_s-a-1'} 
Wire:702, Value:1, Discovered faults:{'77_2_s-a-1', '77_s-a-1', '702_s-a-0'} 
Wire:706, Value:0, Discovered faults:{'77_3_s-a-1', '77_s-a-1', '706_s-a-1'} 
Wire:715, Value:1, Discovered faults:{'715_s-a-0', '87_1_s-a-0', '87_s-a-0'} 
Wire:724, Value:0, Discovered faults:{'87_2_s-a-0', '87_s-a-0', '724_s-a-1'} 
Wire:727, Value:0, Discovered faults:{'97_s-a-1', '97_1_s-a-1', '727_s-a-1'} 
Wire:736, Value:1, Discovered faults:{'97_s-a-1', '736_s-a-0', '97_2_s-a-1'} 
Wire:740, Value:0, Discovered faults:{'740_s-a-1', '107_1_s-a-1', '107_s-a-1'} 
Wire:749, Value:1, Discovered faults:{'107_2_s-a-1', '749_s-a-0', '107_s-a-1'} 
Wire:753, Value:1, Discovered faults:{'753_s-a-0', '116_s-a-0', '116_1_s-a-0'} 
Wire:763, Value:0, Discovered faults:{'116_2_s-a-0', '116_s-a-0', '763_s-a-1'} 
Wire:768, Value:1, Discovered faults:{'768_s-a-0', '264_1_s-a-0', '264_s-a-0'} 
Wire:769, Value:0, Discovered faults:{'769_s-a-1', '1_s-a-0', '1_1_s-a-0'} 
Wire:772, Value:1, Discovered faults:{'1_s-a-0', '1_2_s-a-0', '772_s-a-0'} 
Wire:779, Value:0, Discovered faults:{'1_s-a-0', '1_3_s-a-0', '779_s-a-1'} 
Wire:782, Value:0, Discovered faults:{'13_1_s-a-1', '782_s-a-1', '13_s-a-1'} 
Wire:786, Value:1, Discovered faults:{'13_2_s-a-1', '786_s-a-0', '13_s-a-1'} 
Wire:793, Value:0, Discovered faults:{'793_s-a-1'} 
Wire:794, Value:1, Discovered faults:{'20_2_s-a-1', '20_s-a-1', '794_s-a-0'} 
Wire:798, Value:0, Discovered faults:{'798_s-a-1', '20_s-a-1', '20_3_s-a-1'} 
Wire:803, Value:1, Discovered faults:{'803_s-a-0', '20_4_s-a-1', '20_s-a-1'} 
Wire:820, Value:0, Discovered faults:{'33_s-a-0', '33_1_s-a-0', '820_s-a-1'} 
Wire:821, Value:1, Discovered faults:{'33_s-a-0', '33_2_s-a-0', '821_s-a-0'} 
Wire:825, Value:0, Discovered faults:{'825_s-a-1', '33_s-a-0', '33_3_s-a-0'} 
Wire:829, Value:0, Discovered faults:{'41_s-a-1', '829_s-a-1', '41_1_s-a-1'} 
Wire:832, Value:1, Discovered faults:{'832_s-a-0', '41_s-a-1', '41_2_s-a-1'} 
Wire:835, Value:0, Discovered faults:{'835_s-a-1', '45_s-a-1', '41_s-a-1', '41_3_s-a-1', '45_1_s-a-1'} 
Wire:836, Value:0, Discovered faults:{'836_s-a-1', '45_s-a-1', '45_2_s-a-1'} 
Wire:839, Value:1, Discovered faults:{'839_s-a-0', '45_s-a-1', '45_3_s-a-1'} 
Wire:842, Value:1, Discovered faults:{'50_s-a-1', '842_s-a-0', '50_3_s-a-1'} 
Wire:845, Value:1, Discovered faults:{'58_3_s-a-0', '58_s-a-0', '845_s-a-0'} 
Wire:848, Value:0, Discovered faults:{'848_s-a-1', '58_s-a-0', '58_4_s-a-0'} 
Wire:851, Value:0, Discovered faults:{'68_4_s-a-1', '851_s-a-1', '68_s-a-1'} 
Wire:854, Value:1, Discovered faults:{'68_5_s-a-1', '854_s-a-0', '68_s-a-1'} 
Wire:858, Value:1, Discovered faults:{'858_s-a-0', '87_3_s-a-0', '87_s-a-0'} 
Wire:861, Value:0, Discovered faults:{'87_4_s-a-0', '87_s-a-0', '861_s-a-1'} 
Wire:864, Value:0, Discovered faults:{'97_s-a-1', '864_s-a-1', '97_3_s-a-1'} 
Wire:867, Value:1, Discovered faults:{'97_s-a-1', '867_s-a-0', '97_4_s-a-1'} 
Wire:870, Value:1, Discovered faults:{'870_s-a-0', '107_3_s-a-1', '107_s-a-1'} 
Wire:874, Value:1, Discovered faults:{'874_s-a-0', '1_s-a-0', '1_4_s-a-0'} 
Wire:877, Value:0, Discovered faults:{'68_6_s-a-1', '68_s-a-1', '877_s-a-1'} 
Wire:880, Value:0, Discovered faults:{'107_4_s-a-1', '880_s-a-1', '107_s-a-1'} 
Wire:883, Value:1, Discovered faults:{'883_s-a-0', '20_5_s-a-1', '20_s-a-1'} 
Wire:886, Value:0, Discovered faults:{'886_s-a-1', '190_1_s-a-1', '190_s-a-1'} 
Wire:889, Value:0, Discovered faults:{'200_s-a-0', '200_1_s-a-0', '889_s-a-1'} 
Wire:890, Value:0, Discovered faults:{'20_6_s-a-1', '890_s-a-1', '20_s-a-1'} 
Wire:891, Value:1, Discovered faults:{'20_7_s-a-1', '20_s-a-1', '891_s-a-0'} 
Wire:892, Value:0, Discovered faults:{'892_s-a-1', '20_8_s-a-1', '20_s-a-1'} 
Wire:895, Value:1, Discovered faults:{'895_s-a-0', '20_s-a-1', '20_9_s-a-1'} 
Wire:896, Value:1, Discovered faults:{'33_5_s-a-0', '33_s-a-0', '896_s-a-0'} 
Wire:913, Value:1, Discovered faults:{'913_s-a-0', '13_4_s-a-1', '13_s-a-1'} 
Wire:914, Value:1, Discovered faults:{'914_s-a-0', '20_s-a-1', '20_10_s-a-1'} 
Wire:915, Value:1, Discovered faults:{'915_s-a-0', '20_11_s-a-1', '20_s-a-1'} 
Wire:916, Value:0, Discovered faults:{'33_s-a-0', '33_7_s-a-0', '916_s-a-1'} 
Wire:917, Value:1, Discovered faults:{'179_2_s-a-0', '179_s-a-0', '917_s-a-0'} 
Wire:920, Value:1, Discovered faults:{'920_s-a-0', '213_1_s-a-1', '213_s-a-1'} 
Wire:923, Value:0, Discovered faults:{'343_1_s-a-1', '343_s-a-1', '923_s-a-1'} 
Wire:926, Value:0, Discovered faults:{'926_s-a-1', '226_s-a-1', '226_1_s-a-1'} 
Wire:929, Value:1, Discovered faults:{'232_1_s-a-0', '929_s-a-0', '232_s-a-0'} 
Wire:932, Value:1, Discovered faults:{'238_1_s-a-0', '238_s-a-0', '932_s-a-0'} 
Wire:935, Value:1, Discovered faults:{'935_s-a-0', '244_s-a-0', '244_1_s-a-0'} 
Wire:938, Value:0, Discovered faults:{'250_s-a-1', '250_1_s-a-1', '938_s-a-1'} 
Wire:941, Value:0, Discovered faults:{'941_s-a-1', '257_2_s-a-1', '257_s-a-1'} 
Wire:944, Value:1, Discovered faults:{'264_2_s-a-0', '944_s-a-0', '264_s-a-0'} 
Wire:947, Value:1, Discovered faults:{'947_s-a-0', '270_1_s-a-0', '270_s-a-0'} 
Wire:950, Value:0, Discovered faults:{'50_s-a-1', '50_4_s-a-1', '950_s-a-1'} 
Wire:953, Value:1, Discovered faults:{'953_s-a-0', '58_s-a-0', '58_5_s-a-0'} 
Wire:956, Value:1, Discovered faults:{'58_6_s-a-0', '956_s-a-0', '58_s-a-0'} 
Wire:959, Value:0, Discovered faults:{'97_s-a-1', '97_5_s-a-1', '959_s-a-1'} 
Wire:962, Value:0, Discovered faults:{'97_s-a-1', '97_6_s-a-1', '962_s-a-1'} 
Wire:965, Value:0, Discovered faults:{'330_s-a-1', '330_1_s-a-1', '965_s-a-1'} 
Wire:1067, Value:0, Discovered faults:{'250_s-a-1', '1067_s-a-1', '250_2_s-a-1'} 
Wire:1117, Value:0, Discovered faults:{'33_s-a-0', '33_1_s-a-0', '20_s-a-1', '1117_s-a-1', '20_12_s-a-1', '820_s-a-1'} 
Wire:1179, Value:1, Discovered faults:{'1179_s-a-0'} 
Wire:1196, Value:1, Discovered faults:{'1196_s-a-0', '793_s-a-1'} 
Wire:1197, Value:1, Discovered faults:{'1197_s-a-0'} 
Wire:1202, Value:1, Discovered faults:{'914_s-a-0', '13_4_s-a-1', '20_s-a-1', '913_s-a-0', '20_10_s-a-1', '1202_s-a-0', '13_s-a-1'} 
Wire:1219, Value:1, Discovered faults:{'1_8_s-a-0', '1_s-a-0', '1219_s-a-0'} 
Wire:655_1, Value:0, Discovered faults:{'50_s-a-1', '655_s-a-1', '655_1_s-a-1', '50_1_s-a-1'} 
Wire:655_2, Value:0, Discovered faults:{'50_s-a-1', '655_s-a-1', '655_2_s-a-1', '50_1_s-a-1'} 
Wire:655_3, Value:0, Discovered faults:{'50_s-a-1', '655_s-a-1', '655_3_s-a-1', '50_1_s-a-1'} 
Wire:655_4, Value:0, Discovered faults:{'50_s-a-1', '655_s-a-1', '655_4_s-a-1', '50_1_s-a-1'} 
Wire:655_5, Value:0, Discovered faults:{'50_s-a-1', '655_s-a-1', '655_5_s-a-1', '50_1_s-a-1'} 
Wire:655_6, Value:0, Discovered faults:{'50_s-a-1', '655_s-a-1', '655_6_s-a-1', '50_1_s-a-1'} 
Wire:655_7, Value:0, Discovered faults:{'50_s-a-1', '655_s-a-1', '50_1_s-a-1', '655_7_s-a-1'} 
Wire:655_8, Value:0, Discovered faults:{'50_s-a-1', '655_s-a-1', '655_8_s-a-1', '50_1_s-a-1'} 
Wire:655_9, Value:0, Discovered faults:{'50_s-a-1', '655_s-a-1', '655_9_s-a-1', '50_1_s-a-1'} 
Wire:665_1, Value:1, Discovered faults:{'50_s-a-1', '665_1_s-a-0', '665_s-a-0', '50_2_s-a-1'} 
Wire:665_2, Value:1, Discovered faults:{'50_s-a-1', '665_2_s-a-0', '665_s-a-0', '50_2_s-a-1'} 
Wire:665_3, Value:1, Discovered faults:{'50_s-a-1', '665_3_s-a-0', '665_s-a-0', '50_2_s-a-1'} 
Wire:665_4, Value:1, Discovered faults:{'50_s-a-1', '665_s-a-0', '665_4_s-a-0', '50_2_s-a-1'} 
Wire:670_1, Value:1, Discovered faults:{'670_s-a-0', '670_1_s-a-0', '58_s-a-0', '58_1_s-a-0'} 
Wire:670_2, Value:1, Discovered faults:{'670_s-a-0', '670_2_s-a-0', '58_s-a-0', '58_1_s-a-0'} 
Wire:670_3, Value:1, Discovered faults:{'670_s-a-0', '670_3_s-a-0', '58_s-a-0', '58_1_s-a-0'} 
Wire:670_4, Value:1, Discovered faults:{'670_s-a-0', '670_4_s-a-0', '58_s-a-0', '58_1_s-a-0'} 
Wire:670_5, Value:1, Discovered faults:{'670_s-a-0', '670_5_s-a-0', '58_s-a-0', '58_1_s-a-0'} 
Wire:670_6, Value:1, Discovered faults:{'670_s-a-0', '670_6_s-a-0', '58_s-a-0', '58_1_s-a-0'} 
Wire:670_7, Value:1, Discovered faults:{'670_s-a-0', '58_s-a-0', '58_1_s-a-0', '670_7_s-a-0'} 
Wire:670_8, Value:1, Discovered faults:{'670_s-a-0', '670_8_s-a-0', '58_s-a-0', '58_1_s-a-0'} 
Wire:679_1, Value:0, Discovered faults:{'58_2_s-a-0', '58_s-a-0', '679_s-a-1', '679_1_s-a-1'} 
Wire:679_2, Value:0, Discovered faults:{'58_2_s-a-0', '679_2_s-a-1', '58_s-a-0', '679_s-a-1'} 
Wire:679_3, Value:0, Discovered faults:{'58_2_s-a-0', '679_3_s-a-1', '58_s-a-0', '679_s-a-1'} 
Wire:683_1, Value:0, Discovered faults:{'683_1_s-a-1', '683_s-a-1', '68_s-a-1', '68_1_s-a-1'} 
Wire:683_2, Value:0, Discovered faults:{'683_s-a-1', '683_2_s-a-1', '68_s-a-1', '68_1_s-a-1'} 
Wire:686_1, Value:1, Discovered faults:{'68_2_s-a-1', '686_1_s-a-0', '68_s-a-1', '686_s-a-0'} 
Wire:686_2, Value:1, Discovered faults:{'68_2_s-a-1', '686_2_s-a-0', '68_s-a-1', '686_s-a-0'} 
Wire:686_3, Value:1, Discovered faults:{'686_3_s-a-0', '68_2_s-a-1', '68_s-a-1', '686_s-a-0'} 
Wire:690_1, Value:0, Discovered faults:{'690_1_s-a-1', '68_3_s-a-1', '68_s-a-1', '690_s-a-1'} 
Wire:690_2, Value:0, Discovered faults:{'690_2_s-a-1', '68_3_s-a-1', '68_s-a-1', '690_s-a-1'} 
Wire:690_3, Value:0, Discovered faults:{'690_3_s-a-1', '68_3_s-a-1', '68_s-a-1', '690_s-a-1'} 
Wire:690_4, Value:0, Discovered faults:{'690_4_s-a-1', '68_3_s-a-1', '68_s-a-1', '690_s-a-1'} 
Wire:690_5, Value:0, Discovered faults:{'68_3_s-a-1', '68_s-a-1', '690_5_s-a-1', '690_s-a-1'} 
Wire:690_6, Value:0, Discovered faults:{'690_6_s-a-1', '68_3_s-a-1', '68_s-a-1', '690_s-a-1'} 
Wire:690_7, Value:0, Discovered faults:{'690_7_s-a-1', '68_3_s-a-1', '68_s-a-1', '690_s-a-1'} 
Wire:690_8, Value:0, Discovered faults:{'68_3_s-a-1', '68_s-a-1', '690_8_s-a-1', '690_s-a-1'} 
Wire:699_1, Value:0, Discovered faults:{'699_1_s-a-1', '77_1_s-a-1', '77_s-a-1', '699_s-a-1'} 
Wire:699_2, Value:0, Discovered faults:{'699_2_s-a-1', '77_1_s-a-1', '77_s-a-1', '699_s-a-1'} 
Wire:702_1, Value:1, Discovered faults:{'77_2_s-a-1', '702_1_s-a-0', '77_s-a-1', '702_s-a-0'} 
Wire:702_2, Value:1, Discovered faults:{'77_2_s-a-1', '702_2_s-a-0', '77_s-a-1', '702_s-a-0'} 
Wire:702_3, Value:1, Discovered faults:{'77_2_s-a-1', '702_3_s-a-0', '77_s-a-1', '702_s-a-0'} 
Wire:706_1, Value:0, Discovered faults:{'77_3_s-a-1', '706_1_s-a-1', '77_s-a-1', '706_s-a-1'} 
Wire:706_2, Value:0, Discovered faults:{'77_3_s-a-1', '706_2_s-a-1', '77_s-a-1', '706_s-a-1'} 
Wire:706_3, Value:0, Discovered faults:{'77_3_s-a-1', '706_3_s-a-1', '77_s-a-1', '706_s-a-1'} 
Wire:706_4, Value:0, Discovered faults:{'77_3_s-a-1', '706_4_s-a-1', '77_s-a-1', '706_s-a-1'} 
Wire:706_5, Value:0, Discovered faults:{'77_3_s-a-1', '77_s-a-1', '706_5_s-a-1', '706_s-a-1'} 
Wire:706_6, Value:0, Discovered faults:{'77_3_s-a-1', '706_6_s-a-1', '77_s-a-1', '706_s-a-1'} 
Wire:706_7, Value:0, Discovered faults:{'77_3_s-a-1', '77_s-a-1', '706_7_s-a-1', '706_s-a-1'} 
Wire:706_8, Value:0, Discovered faults:{'77_3_s-a-1', '77_s-a-1', '706_8_s-a-1', '706_s-a-1'} 
Wire:715_1, Value:1, Discovered faults:{'715_s-a-0', '87_1_s-a-0', '87_s-a-0', '715_1_s-a-0'} 
Wire:715_2, Value:1, Discovered faults:{'715_s-a-0', '87_1_s-a-0', '87_s-a-0', '715_2_s-a-0'} 
Wire:715_3, Value:1, Discovered faults:{'715_s-a-0', '87_1_s-a-0', '87_s-a-0', '715_3_s-a-0'} 
Wire:715_4, Value:1, Discovered faults:{'715_s-a-0', '87_1_s-a-0', '87_s-a-0', '715_4_s-a-0'} 
Wire:715_5, Value:1, Discovered faults:{'715_s-a-0', '87_1_s-a-0', '715_5_s-a-0', '87_s-a-0'} 
Wire:715_6, Value:1, Discovered faults:{'715_s-a-0', '87_1_s-a-0', '715_6_s-a-0', '87_s-a-0'} 
Wire:715_7, Value:1, Discovered faults:{'715_s-a-0', '87_1_s-a-0', '715_7_s-a-0', '87_s-a-0'} 
Wire:715_8, Value:1, Discovered faults:{'715_s-a-0', '87_1_s-a-0', '715_8_s-a-0', '87_s-a-0'} 
Wire:724_1, Value:0, Discovered faults:{'87_2_s-a-0', '87_s-a-0', '724_1_s-a-1', '724_s-a-1'} 
Wire:724_2, Value:0, Discovered faults:{'87_2_s-a-0', '87_s-a-0', '724_2_s-a-1', '724_s-a-1'} 
Wire:727_1, Value:0, Discovered faults:{'97_s-a-1', '727_1_s-a-1', '97_1_s-a-1', '727_s-a-1'} 
Wire:727_2, Value:0, Discovered faults:{'97_s-a-1', '727_2_s-a-1', '97_1_s-a-1', '727_s-a-1'} 
Wire:727_3, Value:0, Discovered faults:{'97_s-a-1', '727_3_s-a-1', '97_1_s-a-1', '727_s-a-1'} 
Wire:727_4, Value:0, Discovered faults:{'97_s-a-1', '727_4_s-a-1', '97_1_s-a-1', '727_s-a-1'} 
Wire:727_5, Value:0, Discovered faults:{'97_s-a-1', '97_1_s-a-1', '727_s-a-1', '727_5_s-a-1'} 
Wire:727_6, Value:0, Discovered faults:{'97_s-a-1', '727_6_s-a-1', '97_1_s-a-1', '727_s-a-1'} 
Wire:727_7, Value:0, Discovered faults:{'97_s-a-1', '97_1_s-a-1', '727_s-a-1', '727_7_s-a-1'} 
Wire:727_8, Value:0, Discovered faults:{'97_s-a-1', '727_8_s-a-1', '97_1_s-a-1', '727_s-a-1'} 
Wire:736_1, Value:1, Discovered faults:{'97_s-a-1', '736_s-a-0', '97_2_s-a-1', '736_1_s-a-0'} 
Wire:736_2, Value:1, Discovered faults:{'97_s-a-1', '736_s-a-0', '97_2_s-a-1', '736_2_s-a-0'} 
Wire:736_3, Value:1, Discovered faults:{'97_s-a-1', '736_s-a-0', '97_2_s-a-1', '736_3_s-a-0'} 
Wire:740_1, Value:0, Discovered faults:{'740_1_s-a-1', '740_s-a-1', '107_1_s-a-1', '107_s-a-1'} 
Wire:740_2, Value:0, Discovered faults:{'740_2_s-a-1', '740_s-a-1', '107_1_s-a-1', '107_s-a-1'} 
Wire:740_3, Value:0, Discovered faults:{'740_3_s-a-1', '740_s-a-1', '107_1_s-a-1', '107_s-a-1'} 
Wire:740_4, Value:0, Discovered faults:{'740_4_s-a-1', '740_s-a-1', '107_1_s-a-1', '107_s-a-1'} 
Wire:740_5, Value:0, Discovered faults:{'740_5_s-a-1', '740_s-a-1', '107_1_s-a-1', '107_s-a-1'} 
Wire:740_6, Value:0, Discovered faults:{'740_s-a-1', '740_6_s-a-1', '107_1_s-a-1', '107_s-a-1'} 
Wire:740_7, Value:0, Discovered faults:{'740_s-a-1', '740_7_s-a-1', '107_1_s-a-1', '107_s-a-1'} 
Wire:740_8, Value:0, Discovered faults:{'740_8_s-a-1', '740_s-a-1', '107_1_s-a-1', '107_s-a-1'} 
Wire:749_1, Value:1, Discovered faults:{'749_1_s-a-0', '107_2_s-a-1', '749_s-a-0', '107_s-a-1'} 
Wire:749_2, Value:1, Discovered faults:{'749_2_s-a-0', '107_2_s-a-1', '749_s-a-0', '107_s-a-1'} 
Wire:749_3, Value:1, Discovered faults:{'107_2_s-a-1', '749_3_s-a-0', '749_s-a-0', '107_s-a-1'} 
Wire:753_1, Value:1, Discovered faults:{'753_s-a-0', '753_1_s-a-0', '116_s-a-0', '116_1_s-a-0'} 
Wire:753_2, Value:1, Discovered faults:{'753_s-a-0', '116_s-a-0', '116_1_s-a-0', '753_2_s-a-0'} 
Wire:753_3, Value:1, Discovered faults:{'753_s-a-0', '753_3_s-a-0', '116_s-a-0', '116_1_s-a-0'} 
Wire:753_4, Value:1, Discovered faults:{'753_s-a-0', '753_4_s-a-0', '116_s-a-0', '116_1_s-a-0'} 
Wire:753_5, Value:1, Discovered faults:{'753_s-a-0', '753_5_s-a-0', '116_s-a-0', '116_1_s-a-0'} 
Wire:753_6, Value:1, Discovered faults:{'753_s-a-0', '753_6_s-a-0', '116_s-a-0', '116_1_s-a-0'} 
