Wire:1, Value:1, Discovered faults:{'1_s-a-0'} 
Wire:10988, Value:1, Discovered faults:{'676_s-a-1', '257_2_s-a-0', '3490_s-a-0', '657_2_s-a-0', '5670_6_s-a-0', '1947_2_s-a-0', '644_4_s-a-0', '2074_1_s-a-1', '10872_s-a-1', '1302_s-a-0', '3515_1_s-a-1', '10431_s-a-1', '5683_s-a-1', '10509_s-a-0', '5670_9_s-a-0', '257_s-a-0', '10509_2_s-a-0', '2632_3_s-a-0', '8615_s-a-0', '651_s-a-1', '660_1_s-a-1', '3114_s-a-0', '2267_s-a-0', '2619_s-a-0', '1833_s-a-1', '251_2_s-a-1', '9645_s-a-1', '2638_s-a-0', '7613_s-a-0', '8114_s-a-0', '9642_s-a-0', '10928_s-a-1', '3496_s-a-0', '1189_1_s-a-1', '4795_s-a-0', '7450_1_s-a-0', '676_4_s-a-1', '2351_s-a-0', '5640_7_s-a-0', '10928_1_s-a-1', '9957_s-a-1', '254_2_s-a-0', '651_1_s-a-1', '7447_1_s-a-1', '3114_7_s-a-0', '2626_s-a-0', '1293_1_s-a-1', '10672_s-a-1', '12_2_s-a-1', '3496_1_s-a-0', '12_s-a-1', '1829_s-a-0', '254_s-a-0', '9068_1_s-a-0', '3114_3_s-a-0', '1947_5_s-a-0', '1302_1_s-a-0', '5670_s-a-0', '2619_1_s-a-0', '6782_s-a-0', '6772_s-a-0', '7447_s-a-1', '7450_s-a-0', '632_s-a-0', '1947_3_s-a-0', '1296_1_s-a-1', '657_s-a-0', '3114_5_s-a-0', '2350_s-a-0', '3490_1_s-a-0', '3493_1_s-a-0', '2619_3_s-a-0', '3499_s-a-0', '1947_s-a-0', '1189_s-a-1', '1296_s-a-1', '4465_s-a-1', '10314_s-a-0', '10909_s-a-0', '1227_2_s-a-0', '1227_s-a-0', '632_2_s-a-0', '3515_s-a-1', '1233_s-a-1', '9642_1_s-a-0', '8616_s-a-1', '660_s-a-1', '8117_2_s-a-0', '3499_2_s-a-0', '5683_5_s-a-1', '2626_3_s-a-0', '18_1_s-a-1', '106_s-a-0', '10873_s-a-0', '8114_2_s-a-0', '9068_s-a-0', '18_s-a-1', '1227_1_s-a-0', '8117_s-a-0', '1227_4_s-a-0', '10789_1_s-a-0', '2349_s-a-0', '5171_s-a-0', '1227_3_s-a-0', '5640_s-a-0', '6778_s-a-0', '5654_5_s-a-0', '10170_1_s-a-1', '106_1_s-a-0', '644_1_s-a-0', '644_s-a-0', '10076_s-a-0', '4472_s-a-1', '4469_s-a-1', '10988_s-a-0', '4467_s-a-1', '1947_4_s-a-0', '9958_s-a-0', '2638_3_s-a-0', '7613_1_s-a-0', '251_s-a-1', '4471_s-a-0', '5654_s-a-0', '10789_s-a-0', '9067_s-a-1', '2632_s-a-0', '2348_s-a-0', '2074_s-a-1', '5654_10_s-a-0', '5670_3_s-a-0', '5670_11_s-a-0', '3493_s-a-0', '1233_1_s-a-1', '1830_s-a-0', '10170_s-a-1', '1293_s-a-1'} 
Wire:10989, Value:1, Discovered faults:{'676_s-a-1', '257_2_s-a-0', '10989_s-a-0', '3490_s-a-0', '657_2_s-a-0', '5670_6_s-a-0', '1947_2_s-a-0', '644_4_s-a-0', '2074_1_s-a-1', '10872_s-a-1', '1302_s-a-0', '3515_1_s-a-1', '10431_s-a-1', '5683_s-a-1', '10509_s-a-0', '5670_9_s-a-0', '257_s-a-0', '10509_2_s-a-0', '2632_3_s-a-0', '8615_s-a-0', '651_s-a-1', '660_1_s-a-1', '3114_s-a-0', '2267_s-a-0', '2619_s-a-0', '1833_s-a-1', '251_2_s-a-1', '9645_s-a-1', '2638_s-a-0', '7613_s-a-0', '8114_s-a-0', '9642_s-a-0', '10928_s-a-1', '3496_s-a-0', '1189_1_s-a-1', '4795_s-a-0', '7450_1_s-a-0', '676_4_s-a-1', '2351_s-a-0', '5640_7_s-a-0', '9957_s-a-1', '254_2_s-a-0', '651_1_s-a-1', '7447_1_s-a-1', '3114_7_s-a-0', '2626_s-a-0', '1293_1_s-a-1', '10672_s-a-1', '12_2_s-a-1', '3496_1_s-a-0', '12_s-a-1', '1829_s-a-0', '254_s-a-0', '9068_1_s-a-0', '3114_3_s-a-0', '1947_5_s-a-0', '1302_1_s-a-0', '5670_s-a-0', '2619_1_s-a-0', '6782_s-a-0', '6772_s-a-0', '7447_s-a-1', '7450_s-a-0', '632_s-a-0', '1947_3_s-a-0', '1296_1_s-a-1', '657_s-a-0', '3114_5_s-a-0', '2350_s-a-0', '3490_1_s-a-0', '3493_1_s-a-0', '2619_3_s-a-0', '3499_s-a-0', '1947_s-a-0', '1189_s-a-1', '1296_s-a-1', '4465_s-a-1', '10314_s-a-0', '10909_s-a-0', '1227_2_s-a-0', '1227_s-a-0', '632_2_s-a-0', '3515_s-a-1', '1233_s-a-1', '9642_1_s-a-0', '8616_s-a-1', '660_s-a-1', '8117_2_s-a-0', '3499_2_s-a-0', '5683_5_s-a-1', '2626_3_s-a-0', '18_1_s-a-1', '106_s-a-0', '10873_s-a-0', '8114_2_s-a-0', '9068_s-a-0', '18_s-a-1', '1227_1_s-a-0', '8117_s-a-0', '1227_4_s-a-0', '10789_1_s-a-0', '2349_s-a-0', '5171_s-a-0', '1227_3_s-a-0', '5640_s-a-0', '6778_s-a-0', '5654_5_s-a-0', '10170_1_s-a-1', '106_1_s-a-0', '644_1_s-a-0', '644_s-a-0', '10076_s-a-0', '4472_s-a-1', '4469_s-a-1', '4467_s-a-1', '1947_4_s-a-0', '9958_s-a-0', '2638_3_s-a-0', '7613_1_s-a-0', '251_s-a-1', '4471_s-a-0', '10928_2_s-a-1', '5654_s-a-0', '10789_s-a-0', '9067_s-a-1', '2632_s-a-0', '2348_s-a-0', '2074_s-a-1', '5654_10_s-a-0', '5670_3_s-a-0', '5670_11_s-a-0', '3493_s-a-0', '1233_1_s-a-1', '1830_s-a-0', '10170_s-a-1', '1293_s-a-1'} 
Wire:10990, Value:1, Discovered faults:{'676_s-a-1', '257_2_s-a-0', '3490_s-a-0', '657_2_s-a-0', '1947_2_s-a-0', '10792_1_s-a-0', '644_4_s-a-0', '2074_1_s-a-1', '7465_1_s-a-1', '1302_s-a-0', '5670_8_s-a-0', '5683_s-a-1', '5670_9_s-a-0', '7465_s-a-1', '257_s-a-0', '2632_3_s-a-0', '651_s-a-1', '660_1_s-a-1', '3114_s-a-0', '5640_11_s-a-0', '2619_s-a-0', '2267_s-a-0', '1833_s-a-1', '251_2_s-a-1', '2638_s-a-0', '7613_s-a-0', '8624_s-a-0', '3496_s-a-0', '1189_1_s-a-1', '9074_1_s-a-1', '676_4_s-a-1', '2351_s-a-0', '254_2_s-a-0', '651_1_s-a-1', '3114_7_s-a-0', '2626_s-a-0', '7468_s-a-0', '1293_1_s-a-1', '3114_4_s-a-0', '4796_s-a-0', '12_2_s-a-1', '3496_1_s-a-0', '12_s-a-1', '1829_s-a-0', '7613_2_s-a-0', '254_s-a-0', '5683_6_s-a-1', '10173_2_s-a-0', '1947_5_s-a-0', '10173_s-a-0', '1302_1_s-a-0', '9077_s-a-0', '5670_s-a-0', '2619_1_s-a-0', '10931_s-a-1', '6781_s-a-0', '6782_s-a-0', '10512_2_s-a-0', '5670_12_s-a-0', '10875_s-a-0', '10910_s-a-0', '632_s-a-0', '1947_3_s-a-0', '1296_1_s-a-1', '657_s-a-0', '3114_6_s-a-0', '5654_13_s-a-0', '2350_s-a-0', '3490_1_s-a-0', '3493_1_s-a-0', '2619_3_s-a-0', '10931_1_s-a-1', '3499_s-a-0', '1947_s-a-0', '1189_s-a-1', '1296_s-a-1', '10512_s-a-0', '4465_s-a-1', '1227_2_s-a-0', '8134_s-a-1', '7468_1_s-a-0', '1227_s-a-0', '632_2_s-a-0', '9649_s-a-0', '1233_s-a-1', '5670_5_s-a-0', '3114_1_s-a-0', '660_s-a-1', '3499_2_s-a-0', '8625_s-a-1', '2626_3_s-a-0', '18_1_s-a-1', '106_s-a-0', '10874_s-a-1', '18_s-a-1', '8134_1_s-a-1', '1227_1_s-a-0', '1227_4_s-a-0', '10317_s-a-1', '2349_s-a-0', '5171_s-a-0', '5654_8_s-a-0', '8131_1_s-a-1', '1227_3_s-a-0', '8131_s-a-1', '4796_2_s-a-0', '6776_s-a-0', '5640_s-a-0', '106_1_s-a-0', '644_1_s-a-0', '644_s-a-0', '4472_s-a-1', '4469_s-a-1', '4467_s-a-1', '9646_2_s-a-0', '1947_4_s-a-0', '2638_3_s-a-0', '10990_s-a-0', '251_s-a-1', '4471_s-a-0', '5654_s-a-0', '10792_s-a-0', '2632_s-a-0', '2348_s-a-0', '9646_s-a-0', '9072_s-a-0', '9960_s-a-1', '2074_s-a-1', '9435_s-a-1', '3493_s-a-0', '1233_1_s-a-1', '10674_s-a-1', '9074_s-a-1', '1830_s-a-0', '1293_s-a-1'} 
Wire:10991, Value:1, Discovered faults:{'676_s-a-1', '257_2_s-a-0', '3490_s-a-0', '657_2_s-a-0', '1947_2_s-a-0', '10792_1_s-a-0', '644_4_s-a-0', '2074_1_s-a-1', '7465_1_s-a-1', '1302_s-a-0', '5670_8_s-a-0', '5683_s-a-1', '5670_9_s-a-0', '7465_s-a-1', '257_s-a-0', '10991_s-a-0', '2632_3_s-a-0', '10931_2_s-a-1', '651_s-a-1', '660_1_s-a-1', '3114_s-a-0', '5640_11_s-a-0', '2619_s-a-0', '2267_s-a-0', '1833_s-a-1', '251_2_s-a-1', '2638_s-a-0', '7613_s-a-0', '8624_s-a-0', '3496_s-a-0', '1189_1_s-a-1', '9074_1_s-a-1', '676_4_s-a-1', '2351_s-a-0', '254_2_s-a-0', '651_1_s-a-1', '3114_7_s-a-0', '2626_s-a-0', '7468_s-a-0', '1293_1_s-a-1', '3114_4_s-a-0', '4796_s-a-0', '12_2_s-a-1', '3496_1_s-a-0', '12_s-a-1', '1829_s-a-0', '7613_2_s-a-0', '254_s-a-0', '5683_6_s-a-1', '10173_2_s-a-0', '1947_5_s-a-0', '10173_s-a-0', '1302_1_s-a-0', '9077_s-a-0', '5670_s-a-0', '2619_1_s-a-0', '10931_s-a-1', '6781_s-a-0', '6782_s-a-0', '10512_2_s-a-0', '5670_12_s-a-0', '10875_s-a-0', '10910_s-a-0', '632_s-a-0', '1947_3_s-a-0', '1296_1_s-a-1', '657_s-a-0', '3114_6_s-a-0', '5654_13_s-a-0', '2350_s-a-0', '3490_1_s-a-0', '3493_1_s-a-0', '2619_3_s-a-0', '3499_s-a-0', '1947_s-a-0', '1189_s-a-1', '1296_s-a-1', '10512_s-a-0', '4465_s-a-1', '1227_2_s-a-0', '8134_s-a-1', '7468_1_s-a-0', '1227_s-a-0', '632_2_s-a-0', '9649_s-a-0', '1233_s-a-1', '5670_5_s-a-0', '3114_1_s-a-0', '660_s-a-1', '3499_2_s-a-0', '8625_s-a-1', '2626_3_s-a-0', '18_1_s-a-1', '106_s-a-0', '10874_s-a-1', '18_s-a-1', '8134_1_s-a-1', '1227_1_s-a-0', '1227_4_s-a-0', '10317_s-a-1', '2349_s-a-0', '5171_s-a-0', '5654_8_s-a-0', '8131_1_s-a-1', '1227_3_s-a-0', '8131_s-a-1', '4796_2_s-a-0', '6776_s-a-0', '5640_s-a-0', '106_1_s-a-0', '644_1_s-a-0', '644_s-a-0', '4472_s-a-1', '4469_s-a-1', '4467_s-a-1', '9646_2_s-a-0', '1947_4_s-a-0', '2638_3_s-a-0', '251_s-a-1', '4471_s-a-0', '5654_s-a-0', '10792_s-a-0', '2632_s-a-0', '2348_s-a-0', '9646_s-a-0', '9072_s-a-0', '9960_s-a-1', '2074_s-a-1', '9435_s-a-1', '3493_s-a-0', '1233_1_s-a-1', '10674_s-a-1', '9074_s-a-1', '1830_s-a-0', '1293_s-a-1'} 
Wire:10992, Value:1, Discovered faults:{'676_s-a-1', '10675_1_s-a-0', '10797_s-a-0', '609_s-a-1', '734_1_s-a-1', '4511_s-a-1', '1332_s-a-1', '10515_s-a-0', '2253_s-a-0', '5778_6_s-a-0', '293_2_s-a-0', '1160_s-a-1', '4521_s-a-1', '303_2_s-a-0', '1326_1_s-a-1', '1347_1_s-a-1', '9961_s-a-0', '2508_4_s-a-0', '2256_s-a-0', '2488_s-a-0', '8633_s-a-1', '7482_s-a-0', '1874_s-a-0', '5778_s-a-0', '3598_1_s-a-0', '10845_s-a-0', '1154_3_s-a-0', '2255_s-a-0', '7485_2_s-a-0', '2496_s-a-0', '3598_s-a-0', '5789_s-a-0', '10247_s-a-0', '5850_4_s-a-0', '3625_1_s-a-1', '1329_s-a-1', '3625_s-a-1', '10934_s-a-0', '1154_s-a-0', '10675_s-a-0', '296_2_s-a-0', '1332_1_s-a-1', '18_1_s-a-1', '10876_1_s-a-1', '1154_2_s-a-0', '7479_2_s-a-0', '8146_s-a-0', '1867_s-a-0', '5789_4_s-a-0', '18_s-a-1', '742_1_s-a-1', '4507_s-a-1', '7482_1_s-a-0', '2502_4_s-a-0', '5789_8_s-a-0', '9082_s-a-1', '8146_1_s-a-0', '1868_s-a-0', '742_s-a-1', '1869_s-a-0', '7485_s-a-0', '1805_5_s-a-0', '609_1_s-a-1', '9079_s-a-0', '2508_s-a-0', '4509_s-a-1', '3604_s-a-0', '5850_s-a-0', '303_s-a-0', '9660_s-a-1', '3601_s-a-0', '1326_s-a-1', '3619_1_s-a-0', '10969_s-a-1', '5789_7_s-a-0', '6865_s-a-0', '2488_5_s-a-0', '676_1_s-a-1', '2502_s-a-0', '10992_s-a-0', '1160_1_s-a-1', '1329_1_s-a-1', '12_2_s-a-1', '5771_5_s-a-0', '296_s-a-0', '12_s-a-1', '1154_5_s-a-0', '299_s-a-0', '1805_3_s-a-0', '7479_s-a-0', '734_s-a-1', '10318_1_s-a-1', '604_s-a-1', '9079_2_s-a-0', '3604_1_s-a-0', '293_s-a-0', '6841_s-a-0', '10176_s-a-1', '1805_4_s-a-0', '10318_s-a-1', '5850_3_s-a-0', '5771_s-a-0', '4809_s-a-0', '10609_s-a-1', '1154_4_s-a-0', '3619_s-a-0', '2254_s-a-0', '2488_4_s-a-0', '632_1_s-a-0', '5850_2_s-a-0', '10177_s-a-0', '10796_s-a-1', '3601_1_s-a-0', '10876_s-a-1', '299_2_s-a-0', '2496_4_s-a-0', '1805_s-a-0', '9961_1_s-a-0', '632_s-a-0', '1805_2_s-a-0', '604_1_s-a-1', '1347_s-a-1'} 
Wire:10995, Value:1, Discovered faults:{'676_s-a-1', '7497_s-a-0', '609_s-a-1', '734_1_s-a-1', '10678_1_s-a-0', '4511_s-a-1', '9964_1_s-a-0', '1332_s-a-1', '2253_s-a-0', '293_2_s-a-0', '1160_s-a-1', '4521_s-a-1', '3173_3_s-a-1', '6202_s-a-0', '10879_s-a-1', '303_2_s-a-0', '1326_1_s-a-1', '1347_1_s-a-1', '2508_4_s-a-0', '2256_s-a-0', '4810_1_s-a-1', '2488_s-a-0', '1874_s-a-0', '8156_1_s-a-0', '3598_1_s-a-0', '1154_3_s-a-0', '5771_6_s-a-0', '10321_s-a-1', '9086_s-a-1', '3178_s-a-1', '10610_s-a-1', '2496_s-a-0', '9083_2_s-a-0', '9662_s-a-1', '3178_1_s-a-1', '3598_s-a-0', '10879_1_s-a-1', '604_3_s-a-1', '5789_s-a-0', '3173_s-a-1', '1154_s-a-0', '296_2_s-a-0', '7497_2_s-a-0', '7491_s-a-0', '1332_1_s-a-1', '18_1_s-a-1', '7650_2_s-a-1', '7491_2_s-a-0', '1154_2_s-a-0', '10678_s-a-0', '1867_s-a-0', '9964_s-a-0', '18_s-a-1', '742_1_s-a-1', '4507_s-a-1', '5850_5_s-a-0', '7650_s-a-1', '10248_s-a-0', '4810_s-a-1', '3178_5_s-a-1', '742_s-a-1', '1869_s-a-0', '10798_s-a-1', '1805_5_s-a-0', '609_1_s-a-1', '2508_s-a-0', '10995_s-a-0', '3604_s-a-0', '5850_s-a-0', '303_s-a-0', '6843_s-a-1', '1326_s-a-1', '8638_s-a-1', '3619_1_s-a-0', '10517_s-a-0', '734_4_s-a-1', '676_1_s-a-1', '10846_s-a-0', '1160_1_s-a-1', '12_2_s-a-1', '296_s-a-0', '3169_s-a-1', '12_s-a-1', '1154_5_s-a-0', '6842_s-a-1', '299_s-a-0', '3178_4_s-a-1', '734_s-a-1', '3169_3_s-a-1', '1805_3_s-a-0', '10799_s-a-0', '604_s-a-1', '3604_1_s-a-0', '293_s-a-0', '7494_1_s-a-0', '9083_s-a-0', '7494_s-a-0', '10970_s-a-1', '8156_s-a-0', '5771_s-a-0', '10178_s-a-1', '10321_1_s-a-1', '5789_9_s-a-0', '742_4_s-a-1', '3619_s-a-0', '10179_s-a-0', '2254_s-a-0', '2488_4_s-a-0', '632_1_s-a-0', '3173_4_s-a-1', '10936_s-a-0', '299_2_s-a-0', '6844_s-a-1', '2496_4_s-a-0', '1805_s-a-0', '632_s-a-0', '1805_2_s-a-0', '1347_s-a-1'} 
Wire:10998, Value:0, Discovered faults:{'676_s-a-1', '9663_s-a-0', '9663_2_s-a-0', '676_2_s-a-1', '10180_s-a-0', '1182_3_s-a-1', '3185_s-a-1', '10800_s-a-0', '10325_s-a-1', '7506_s-a-1', '9087_s-a-0', '286_2_s-a-0', '9089_s-a-1', '6852_s-a-1', '10519_2_s-a-0', '280_s-a-0', '147_s-a-1', '3628_2_s-a-0', '3195_s-a-1', '1350_2_s-a-1', '3195_6_s-a-1', '9092_s-a-0', '280_2_s-a-0', '3195_2_s-a-1', '3628_s-a-0', '5856_5_s-a-1', '10682_s-a-1', '9968_s-a-1', '8166_s-a-1', '708_s-a-1', '727_4_s-a-1', '10998_s-a-1', '9442_s-a-1', '1182_4_s-a-1', '8166_1_s-a-1', '18_1_s-a-1', '7659_1_s-a-1', '7659_s-a-1', '1344_2_s-a-1', '3185_2_s-a-1', '277_s-a-0', '1350_s-a-1', '10938_1_s-a-0', '1344_s-a-1', '18_s-a-1', '2554_s-a-1', '3195_4_s-a-1', '6853_s-a-1', '6854_s-a-1', '5856_s-a-1', '9089_1_s-a-1', '5202_s-a-0', '2554_5_s-a-1', '5837_11_s-a-1', '7503_s-a-1', '708_1_s-a-1', '727_s-a-1', '721_s-a-1', '8169_s-a-1', '3189_4_s-a-1', '5204_s-a-0', '3622_1_s-a-1', '10938_s-a-0', '3189_2_s-a-1', '7506_1_s-a-1', '6861_s-a-1', '6859_s-a-1', '3189_s-a-1', '5837_s-a-1', '277_2_s-a-0', '6864_s-a-1', '8169_1_s-a-1', '1864_s-a-1', '2561_4_s-a-1', '3622_s-a-1', '1863_s-a-1', '3616_s-a-1', '6855_s-a-1', '138_s-a-1', '2561_s-a-1', '138_2_s-a-1', '8644_s-a-0', '10519_s-a-0', '715_s-a-1', '6866_s-a-1', '2284_s-a-1', '2554_4_s-a-1', '9666_s-a-0', '10180_2_s-a-0', '721_4_s-a-1', '3616_1_s-a-1', '283_2_s-a-0', '286_s-a-0', '8645_s-a-0', '7503_1_s-a-1', '6860_s-a-1', '4519_s-a-0', '1182_s-a-1', '10883_s-a-1', '283_s-a-0', '10800_2_s-a-0', '4523_s-a-0', '708_6_s-a-1', '2283_s-a-1', '715_1_s-a-1', '147_2_s-a-1'} 
Wire:10999, Value:1, Discovered faults:{'676_s-a-1', '5799_6_s-a-0', '599_s-a-1', '1160_s-a-1', '599_1_s-a-1', '1154_1_s-a-0', '676_1_s-a-1', '1160_1_s-a-1', '2252_s-a-0', '7509_1_s-a-0', '12_2_s-a-1', '3607_1_s-a-0', '5799_s-a-0', '12_s-a-1', '1870_s-a-0', '289_2_s-a-0', '7509_s-a-0', '289_s-a-0', '1154_s-a-0', '1805_1_s-a-0', '2482_4_s-a-0', '3607_s-a-0', '18_1_s-a-1', '4513_s-a-1', '10999_s-a-0', '2482_s-a-0', '632_1_s-a-0', '18_s-a-1', '1335_1_s-a-1', '1805_s-a-0', '8646_s-a-1', '632_s-a-0', '1335_s-a-1'} 
Wire:11000, Value:0, Discovered faults:{'676_s-a-1', '3195_5_s-a-1', '6863_s-a-1', '676_2_s-a-1', '3185_s-a-1', '10183_s-a-1', '1182_3_s-a-1', '8186_s-a-0', '286_2_s-a-0', '10885_s-a-1', '10803_2_s-a-0', '280_s-a-0', '10522_s-a-0', '147_s-a-1', '10326_s-a-0', '9094_s-a-1', '3195_s-a-1', '8183_2_s-a-0', '6862_s-a-1', '1350_2_s-a-1', '3195_6_s-a-1', '8183_s-a-0', '11000_s-a-1', '7521_1_s-a-1', '10083_s-a-0', '280_2_s-a-0', '5856_6_s-a-1', '5837_12_s-a-1', '6856_s-a-1', '10684_s-a-1', '727_4_s-a-1', '708_s-a-1', '10941_1_s-a-0', '8653_s-a-0', '1182_4_s-a-1', '7659_s-a-1', '18_1_s-a-1', '1344_2_s-a-1', '4814_s-a-1', '277_s-a-0', '9670_s-a-1', '1350_s-a-1', '10941_s-a-0', '1344_s-a-1', '2554_s-a-1', '18_s-a-1', '5856_s-a-1', '5202_s-a-0', '10522_2_s-a-0', '708_1_s-a-1', '721_s-a-1', '5204_s-a-0', '727_s-a-1', '3622_1_s-a-1', '10438_s-a-1', '10803_s-a-0', '3189_s-a-1', '4814_1_s-a-1', '6858_s-a-1', '7524_1_s-a-1', '5837_s-a-1', '6864_s-a-1', '277_2_s-a-0', '1864_s-a-1', '9667_1_s-a-0', '9095_s-a-0', '3622_s-a-1', '2561_4_s-a-1', '1863_s-a-1', '3616_s-a-1', '6203_s-a-0', '138_s-a-1', '2561_s-a-1', '3195_3_s-a-1', '138_2_s-a-1', '715_s-a-1', '6857_s-a-1', '2284_s-a-1', '2554_4_s-a-1', '3202_s-a-1', '9095_1_s-a-0', '721_4_s-a-1', '3616_1_s-a-1', '283_2_s-a-0', '286_s-a-0', '3189_5_s-a-1', '7659_2_s-a-1', '3185_3_s-a-1', '7521_s-a-1', '10183_1_s-a-1', '1182_s-a-1', '4519_s-a-0', '8654_s-a-0', '9667_s-a-0', '8186_2_s-a-0', '9970_s-a-0', '283_s-a-0', '9969_s-a-1', '4523_s-a-0', '2283_s-a-1', '715_1_s-a-1', '3202_1_s-a-1', '147_2_s-a-1', '3189_3_s-a-1', '7524_s-a-1'} 
Wire:11001, Value:1, Discovered faults:{'676_s-a-1', '599_s-a-1', '5799_7_s-a-0', '1160_s-a-1', '599_1_s-a-1', '1154_1_s-a-0', '676_1_s-a-1', '1160_1_s-a-1', '2252_s-a-0', '12_2_s-a-1', '3607_1_s-a-0', '5799_s-a-0', '12_s-a-1', '1870_s-a-0', '7527_s-a-0', '289_2_s-a-0', '1154_s-a-0', '1805_1_s-a-0', '2482_4_s-a-0', '3607_s-a-0', '18_1_s-a-1', '4513_s-a-1', '8655_s-a-1', '7527_1_s-a-0', '2482_s-a-0', '632_1_s-a-0', '18_s-a-1', '1335_1_s-a-1', '1805_s-a-0', '11001_s-a-0', '289_s-a-0', '632_s-a-0', '1335_s-a-1'} 
Wire:11002, Value:1, Discovered faults:{'676_s-a-1', '10748_s-a-0', '1194_s-a-0', '1194_1_s-a-0', '7049_s-a-1', '1892_3_s-a-0', '10917_s-a-0', '10186_s-a-1', '2306_s-a-1', '5989_s-a-0', '127_s-a-1', '676_3_s-a-1', '1410_s-a-1', '4853_s-a-1', '10944_s-a-1', '10887_s-a-0', '127_2_s-a-1', '10084_s-a-0', '8372_s-a-1', '800_5_s-a-1', '3281_s-a-1', '1892_s-a-0', '4577_2_s-a-1', '1410_2_s-a-1', '10686_s-a-0', '6557_s-a-0', '9671_2_s-a-1', '8678_s-a-1', '1425_s-a-0', '4581_4_s-a-1', '18_1_s-a-1', '9671_s-a-1', '5990_s-a-1', '9117_s-a-1', '3273_5_s-a-0', '4581_s-a-1', '6569_s-a-0', '2305_s-a-0', '6988_s-a-1', '130_s-a-0', '18_s-a-1', '10186_2_s-a-1', '4581_2_s-a-1', '3281_4_s-a-1', '8373_s-a-1', '786_2_s-a-0', '6988_6_s-a-1', '8924_s-a-1', '10806_2_s-a-1', '4868_2_s-a-0', '8374_s-a-1', '8681_2_s-a-1', '3273_s-a-0', '8678_2_s-a-1', '4577_s-a-1', '4868_s-a-0', '2920_s-a-1', '1946_s-a-1', '10439_s-a-0', '328_2_s-a-0', '6988_8_s-a-1', '331_s-a-0', '4871_s-a-1', '7049_4_s-a-1', '10525_s-a-1', '9972_s-a-0', '6988_3_s-a-1', '8393_s-a-1', '331_2_s-a-0', '8924_1_s-a-1', '1425_1_s-a-0', '794_2_s-a-1', '11002_s-a-0', '9117_2_s-a-1', '786_s-a-0', '325_s-a-1', '4853_1_s-a-1', '8377_s-a-1', '130_2_s-a-0', '800_s-a-1', '8681_s-a-1', '10944_1_s-a-1', '328_s-a-0', '10806_s-a-1', '5971_s-a-0', '4871_2_s-a-1', '325_2_s-a-1', '10329_s-a-0', '794_s-a-1', '10525_2_s-a-1'} 
Wire:11003, Value:1, Discovered faults:{'676_s-a-1', '676_3_s-a-1', '1892_s-a-0', '18_1_s-a-1', '1194_s-a-0', '18_s-a-1', '1194_1_s-a-0', '11003_s-a-0'} 
Wire:11004, Value:0, Discovered faults:{'676_s-a-1', '9974_s-a-0', '1194_s-a-0', '1194_1_s-a-0', '7049_s-a-1', '1892_3_s-a-0', '8690_s-a-1', '786_5_s-a-0', '4581_3_s-a-1', '2306_s-a-1', '5989_s-a-0', '8924_2_s-a-1', '127_s-a-1', '9127_s-a-0', '1410_s-a-1', '676_3_s-a-1', '4853_s-a-1', '10189_1_s-a-1', '9459_s-a-0', '127_2_s-a-1', '10889_s-a-1', '10947_1_s-a-0', '800_5_s-a-1', '3281_s-a-1', '1892_s-a-0', '9460_s-a-0', '9973_s-a-1', '1410_2_s-a-1', '10330_s-a-0', '10809_s-a-0', '6557_s-a-0', '1425_s-a-0', '4581_4_s-a-1', '18_1_s-a-1', '5990_s-a-1', '4586_s-a-0', '10688_s-a-1', '3273_5_s-a-0', '4577_3_s-a-1', '4581_s-a-1', '6569_s-a-0', '2305_s-a-0', '6988_s-a-1', '130_s-a-0', '18_s-a-1', '10809_2_s-a-0', '3281_4_s-a-1', '6988_6_s-a-1', '9127_2_s-a-0', '8924_s-a-1', '786_2_s-a-0', '8693_s-a-1', '4868_2_s-a-0', '11004_s-a-1', '3273_s-a-0', '4577_s-a-1', '4868_s-a-0', '2920_s-a-1', '1946_s-a-1', '6214_1_s-a-0', '328_2_s-a-0', '8690_1_s-a-1', '331_s-a-0', '9675_s-a-0', '10947_s-a-0', '6988_5_s-a-1', '331_2_s-a-0', '9675_1_s-a-0', '10528_2_s-a-0', '1425_1_s-a-0', '794_2_s-a-1', '10528_s-a-0', '8375_s-a-1', '4586_1_s-a-0', '10189_s-a-1', '7551_s-a-1', '3273_2_s-a-0', '786_s-a-0', '6988_9_s-a-1', '325_s-a-1', '4853_1_s-a-1', '130_2_s-a-0', '800_s-a-1', '8377_s-a-1', '10440_s-a-1', '10085_s-a-0', '6214_s-a-0', '328_s-a-0', '5971_s-a-0', '8376_s-a-1', '325_2_s-a-1', '7049_5_s-a-1', '794_s-a-1', '8693_1_s-a-1'} 
Wire:11005, Value:1, Discovered faults:{'100_2_s-a-0', '676_s-a-1', '806_s-a-1', '9461_s-a-1', '1194_s-a-0', '4847_s-a-0', '1194_1_s-a-0', '5967_s-a-1', '806_2_s-a-1', '334_2_s-a-0', '1404_1_s-a-1', '18_1_s-a-1', '11005_s-a-0', '4847_1_s-a-0', '2308_s-a-0', '8696_s-a-0', '8696_1_s-a-0', '6970_6_s-a-0', '676_3_s-a-1', '6970_s-a-0', '1892_6_s-a-0', '18_s-a-1', '3293_s-a-0', '1404_s-a-1', '1939_s-a-0', '3293_4_s-a-0', '1892_s-a-0', '334_s-a-0', '100_s-a-0'} 
