Wire:1, Value:0, Discovered faults:{'1_s-a-1'} 
Wire:3732, Value:0, Discovered faults:{'594_s-a-0', '125_s-a-0', '2250_2_s-a-1', '1486_s-a-0', '2761_s-a-1', '322_1_s-a-0', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '1102_4_s-a-0', '2540_1_s-a-1', '1897_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '319_1_s-a-1', '582_1_s-a-1', '2540_s-a-1', '3149_1_s-a-1', '3149_s-a-1', '2761_3_s-a-1', '3732_s-a-1', '322_s-a-0', '3293_s-a-1'} 
Wire:3733, Value:0, Discovered faults:{'3733_s-a-1', '3146_1_s-a-1', '3295_s-a-1', '3146_s-a-1'} 
Wire:3734, Value:0, Discovered faults:{'594_s-a-0', '125_s-a-0', '2250_2_s-a-1', '1486_s-a-0', '2761_s-a-1', '322_1_s-a-0', '1642_2_s-a-0', '2250_s-a-1', '1897_2_s-a-1', '3734_s-a-1', '2761_1_s-a-1', '1102_4_s-a-0', '2540_1_s-a-1', '1897_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '3143_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '2540_s-a-1', '3143_s-a-1', '322_s-a-0', '3296_s-a-1'} 
Wire:3735, Value:0, Discovered faults:{'3735_s-a-1'} 
Wire:3736, Value:0, Discovered faults:{'3736_s-a-1'} 
Wire:3737, Value:1, Discovered faults:{'3696_s-a-1', '1612_s-a-1', '594_s-a-0', '2359_s-a-0', '3327_2_s-a-1', '2128_4_s-a-0', '3039_3_s-a-1', '263_s-a-0', '1848_3_s-a-1', '3327_s-a-1', '2478_s-a-0', '3039_s-a-1', '3045_s-a-1', '2659_1_s-a-0', '3737_s-a-0', '1848_s-a-1', '521_1_s-a-0', '1053_8_s-a-1', '3631_s-a-0', '234_1_s-a-0', '2659_s-a-0', '3537_1_s-a-1', '521_s-a-0', '3537_s-a-1', '1461_s-a-1', '655_3_s-a-1', '655_s-a-1', '322_s-a-0', '2478_2_s-a-0', '1053_s-a-1', '263_1_s-a-0', '2128_s-a-0', '1462_s-a-1', '2113_1_s-a-1', '322_1_s-a-0', '234_s-a-0', '1612_1_s-a-1', '78_s-a-1', '2831_s-a-0', '2359_2_s-a-0', '2113_s-a-1', '3219_s-a-1', '2831_2_s-a-0', '1460_s-a-1', '1067_s-a-1', '1053_7_s-a-1'} 
Wire:3740, Value:0, Discovered faults:{'3634_s-a-1', '594_s-a-0', '2359_s-a-0', '1457_s-a-1', '3324_s-a-0', '3324_2_s-a-0', '3740_s-a-1', '2659_1_s-a-0', '1053_5_s-a-1', '3540_s-a-0', '1841_s-a-0', '1606_4_s-a-1', '521_1_s-a-0', '1606_s-a-1', '234_1_s-a-0', '2659_s-a-0', '3044_s-a-0', '1458_s-a-1', '521_s-a-0', '1053_6_s-a-1', '2831_3_s-a-0', '227_1_s-a-0', '322_s-a-0', '1042_6_s-a-1', '1053_s-a-1', '578_s-a-0', '2113_1_s-a-1', '322_1_s-a-0', '234_s-a-0', '578_3_s-a-0', '1841_4_s-a-0', '2216_1_s-a-0', '3633_s-a-0', '1459_s-a-1', '3697_s-a-0', '509_s-a-0', '79_s-a-1', '2831_s-a-0', '2359_2_s-a-0', '2113_s-a-1', '2216_s-a-0', '1066_s-a-1', '1042_s-a-1', '509_1_s-a-0', '259_s-a-1', '3540_2_s-a-0', '2403_s-a-1', '227_s-a-0', '259_1_s-a-1'} 
Wire:3741, Value:1, Discovered faults:{'1070_4_s-a-0', '594_s-a-0', '3741_s-a-0', '227_2_s-a-0', '562_s-a-0', '1098_s-a-0', '1624_2_s-a-0', '2646_2_s-a-0', '1863_s-a-0', '2915_s-a-0', '550_s-a-0', '1070_s-a-0', '550_3_s-a-0', '2810_s-a-0', '3394_2_s-a-1', '322_s-a-0', '8_1_s-a-0', '234_2_s-a-0', '2391_s-a-1', '2646_s-a-0', '3394_s-a-1', '1624_s-a-0', '322_1_s-a-0', '234_s-a-0', '503_s-a-0', '1863_6_s-a-0', '562_3_s-a-0', '2391_3_s-a-1', '3113_s-a-1', '2113_s-a-1', '503_2_s-a-0', '75_s-a-0', '3009_s-a-0', '3113_1_s-a-1', '2113_4_s-a-1', '227_s-a-0', '8_s-a-0'} 
Wire:3742, Value:0, Discovered faults:{'1619_s-a-1', '3110_s-a-0', '3110_1_s-a-0', '3008_s-a-1', '2631_s-a-1', '227_2_s-a-0', '2809_s-a-1', '1097_s-a-1', '1619_3_s-a-1', '3742_s-a-1', '1075_s-a-1', '1075_2_s-a-1', '3230_s-a-1', '3456_s-a-1', '3588_s-a-1', '3456_2_s-a-1', '76_s-a-1', '550_s-a-0', '2914_s-a-1', '663_3_s-a-1', '1856_6_s-a-1', '269_s-a-0', '1466_s-a-1', '1856_s-a-1', '269_1_s-a-0', '3064_s-a-1', '1468_s-a-1', '3397_2_s-a-0', '3397_s-a-0', '3336_s-a-1', '1467_s-a-1', '3588_1_s-a-1', '227_s-a-0', '550_1_s-a-0', '3718_s-a-0', '663_s-a-1'} 
Wire:3743, Value:1, Discovered faults:{'3543_s-a-1', '3743_s-a-0', '266_1_s-a-0', '3661_s-a-0', '3330_2_s-a-1', '266_s-a-0', '659_s-a-1', '3330_s-a-1', '2481_2_s-a-0', '3046_s-a-1', '1852_s-a-1', '3543_1_s-a-1', '3720_s-a-1', '1852_3_s-a-1', '1463_s-a-1', '77_s-a-1', '1068_s-a-1', '2135_3_s-a-0', '3220_s-a-1', '1465_s-a-1', '1464_s-a-1', '2135_s-a-0', '1615_s-a-1', '2481_s-a-0', '659_3_s-a-1', '1615_2_s-a-1'} 
Wire:3744, Value:1, Discovered faults:{'3564_s-a-1', '594_s-a-0', '125_s-a-0', '2738_3_s-a-1', '3172_s-a-1', '2250_2_s-a-1', '1486_s-a-0', '3507_s-a-0', '3382_1_s-a-1', '1642_2_s-a-0', '2540_2_s-a-1', '3640_s-a-0', '2250_s-a-1', '2918_s-a-1', '3647_s-a-0', '2537_2_s-a-1', '2920_s-a-1', '2738_1_s-a-1', '3268_2_s-a-0', '3563_s-a-1', '2250_1_s-a-1', '3374_s-a-1', '3644_s-a-0', '3382_s-a-1', '3166_2_s-a-1', '3268_s-a-0', '3025_s-a-0', '3744_s-a-0', '3374_1_s-a-1', '3016_s-a-0', '3016_1_s-a-0', '3019_s-a-0', '2766_1_s-a-1', '2766_s-a-1', '2921_s-a-1', '2537_s-a-1', '1897_s-a-1', '319_s-a-1', '594_8_s-a-0', '1642_s-a-0', '1102_s-a-0', '3163_2_s-a-1', '2540_s-a-1', '3635_1_s-a-0', '3640_1_s-a-0', '3169_2_s-a-1', '3370_s-a-1', '2738_4_s-a-1', '3370_1_s-a-1', '3271_2_s-a-0', '3265_2_s-a-0', '2738_s-a-1', '3022_1_s-a-0', '2766_3_s-a-1', '1102_4_s-a-0', '3025_1_s-a-0', '3022_s-a-0', '3378_1_s-a-1', '3644_1_s-a-0', '3019_1_s-a-0', '319_1_s-a-1', '582_1_s-a-1', '2919_s-a-1', '3166_s-a-1', '3378_s-a-1', '3565_s-a-1', '3169_s-a-1', '322_s-a-0', '3566_s-a-1', '3505_s-a-0', '322_1_s-a-0', '3262_2_s-a-0', '3501_s-a-0', '1897_2_s-a-1', '3163_s-a-1', '3271_s-a-0', '2738_2_s-a-1', '3262_s-a-0', '582_s-a-1', '3635_s-a-0', '3265_s-a-0', '3503_s-a-0', '3172_2_s-a-1'} 
Wire:3745, Value:0, Discovered faults:{'594_s-a-0', '125_s-a-0', '2250_2_s-a-1', '1486_s-a-0', '322_1_s-a-0', '2766_s-a-1', '1642_2_s-a-0', '2540_2_s-a-1', '2250_s-a-1', '1897_2_s-a-1', '2766_3_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '3169_1_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '319_1_s-a-1', '582_1_s-a-1', '2540_s-a-1', '3306_s-a-1', '3169_s-a-1', '3745_s-a-1', '322_s-a-0'} 
Wire:3746, Value:0, Discovered faults:{'3746_s-a-1', '3308_s-a-1', '3166_s-a-1', '3166_1_s-a-1'} 
Wire:3747, Value:0, Discovered faults:{'594_s-a-0', '125_s-a-0', '2250_2_s-a-1', '1486_s-a-0', '2766_1_s-a-1', '322_1_s-a-0', '2766_s-a-1', '1642_2_s-a-0', '2540_2_s-a-1', '2250_s-a-1', '1897_2_s-a-1', '3163_s-a-1', '1102_4_s-a-0', '1897_s-a-1', '3309_s-a-1', '3747_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '3163_1_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '2540_s-a-1', '322_s-a-0'} 
Wire:3748, Value:0, Discovered faults:{'3748_s-a-1'} 
Wire:3749, Value:0, Discovered faults:{'3749_s-a-1'} 
Wire:3750, Value:0, Discovered faults:{'1612_s-a-1', '1457_s-a-1', '227_2_s-a-0', '1596_s-a-0', '1097_s-a-1', '1086_5_s-a-1', '2992_s-a-0', '1863_s-a-0', '1841_s-a-0', '1473_s-a-1', '1064_s-a-0', '521_1_s-a-0', '1606_s-a-1', '1461_s-a-1', '2620_s-a-1', '3188_s-a-0', '1468_s-a-1', '1086_s-a-1', '2800_s-a-1', '1042_6_s-a-1', '2618_s-a-0', '3175_s-a-0', '234_2_s-a-0', '1100_s-a-1', '3073_s-a-1', '3750_s-a-1', '1836_1_s-a-0', '2440_s-a-0', '1875_s-a-1', '1628_s-a-1', '234_s-a-0', '1472_s-a-1', '2144_s-a-0', '1612_1_s-a-1', '2613_s-a-0', '2147_1_s-a-0', '562_3_s-a-0', '1053_3_s-a-1', '2504_s-a-1', '2449_2_s-a-0', '76_s-a-1', '1086_7_s-a-1', '78_s-a-1', '1474_s-a-1', '3721_s-a-0', '1856_s-a-1', '1066_s-a-1', '1465_s-a-1', '1042_s-a-1', '75_s-a-0', '1460_s-a-1', '1467_s-a-1', '2449_s-a-0', '509_1_s-a-0', '227_s-a-0', '550_1_s-a-0', '2443_s-a-1', '2877_1_s-a-0', '1848_3_s-a-1', '1875_2_s-a-1', '3238_s-a-1', '1624_2_s-a-0', '2437_s-a-0', '2697_s-a-0', '1476_s-a-1', '77_s-a-1', '3176_s-a-0', '1053_8_s-a-1', '73_s-a-1', '2998_1_s-a-1', '1458_s-a-1', '3593_s-a-1', '1464_s-a-1', '227_1_s-a-0', '2194_1_s-a-0', '2144_1_s-a-0', '1870_s-a-1', '1053_s-a-1', '2367_s-a-1', '1099_s-a-1', '1596_3_s-a-0', '2874_1_s-a-0', '2696_s-a-0', '2128_1_s-a-0', '1841_1_s-a-0', '2365_s-a-0', '1065_s-a-1', '2719_s-a-0', '2188_s-a-1', '1833_1_s-a-1', '2440_2_s-a-0', '2877_s-a-0', '1880_2_s-a-0', '2446_s-a-1', '2185_2_s-a-0', '1067_s-a-1', '1053_7_s-a-1', '2613_3_s-a-0', '1455_s-a-1', '2800_2_s-a-1', '1098_s-a-0', '2617_s-a-1', '1075_s-a-1', '2874_s-a-0', '1053_5_s-a-1', '1852_s-a-1', '3238_1_s-a-1', '1606_4_s-a-1', '1068_s-a-1', '1456_s-a-1', '234_1_s-a-0', '2185_s-a-0', '1631_1_s-a-1', '80_s-a-0', '562_1_s-a-0', '1075_6_s-a-1', '1600_s-a-1', '2434_s-a-0', '2194_s-a-0', '3405_s-a-0', '1619_3_s-a-1', '550_6_s-a-0', '1454_s-a-1', '509_s-a-0', '2446_1_s-a-1', '72_s-a-0', '3072_s-a-1', '74_s-a-1', '1466_s-a-1', '1600_3_s-a-1', '3522_s-a-0', '2147_s-a-0', '1870_2_s-a-1', '2188_1_s-a-1', '1863_2_s-a-0', '2141_s-a-1', '3402_s-a-1', '509_2_s-a-0', '1615_2_s-a-1', '1619_s-a-1', '1477_s-a-1', '2141_1_s-a-1', '1634_1_s-a-0', '1628_1_s-a-1', '2135_1_s-a-0', '562_s-a-0', '2437_2_s-a-0', '2796_1_s-a-1', '1463_s-a-1', '1848_s-a-1', '550_s-a-0', '550_3_s-a-0', '2796_s-a-1', '2434_1_s-a-0', '521_s-a-0', '2772_s-a-1', '2135_s-a-0', '1053_6_s-a-1', '2150_s-a-1', '1880_s-a-0', '3522_2_s-a-0', '1631_s-a-1', '2992_2_s-a-0', '2128_s-a-0', '2150_1_s-a-1', '1856_2_s-a-1', '3282_s-a-0', '1462_s-a-1', '2720_s-a-0', '1624_s-a-0', '1634_s-a-0', '1086_6_s-a-1', '1475_s-a-1', '1075_2_s-a-1', '2619_s-a-0', '2998_s-a-1', '521_2_s-a-0', '1852_3_s-a-1', '1459_s-a-1', '2191_1_s-a-0', '68_s-a-1', '2773_s-a-1', '1833_s-a-1', '79_s-a-1', '2191_s-a-0', '1101_s-a-0', '562_6_s-a-0', '2443_1_s-a-1', '2366_s-a-1', '1615_s-a-1', '1836_s-a-0'} 
Wire:3753, Value:0, Discovered faults:{'246_s-a-1', '3753_s-a-1', '246_6_s-a-1'} 
Wire:3754, Value:0, Discovered faults:{'594_s-a-0', '2985_s-a-0', '3223_s-a-1', '3728_s-a-0', '227_2_s-a-0', '562_s-a-0', '1098_s-a-0', '2382_3_s-a-1', '1037_s-a-0', '1624_2_s-a-0', '3576_2_s-a-1', '3754_s-a-1', '1863_s-a-0', '3091_1_s-a-1', '1863_5_s-a-0', '550_s-a-0', '550_3_s-a-0', '1037_4_s-a-0', '3453_s-a-1', '3364_2_s-a-1', '3364_s-a-1', '272_1_s-a-0', '2638_s-a-0', '3692_s-a-0', '322_s-a-0', '3576_s-a-1', '2382_s-a-1', '8_1_s-a-0', '234_2_s-a-0', '3335_s-a-1', '3091_s-a-1', '1624_s-a-0', '2638_2_s-a-0', '322_1_s-a-0', '234_s-a-0', '2899_s-a-0', '272_s-a-0', '503_s-a-0', '503_1_s-a-0', '667_s-a-1', '562_3_s-a-0', '2113_3_s-a-1', '3054_s-a-1', '2113_s-a-1', '667_2_s-a-1', '3453_2_s-a-1', '75_s-a-0', '2790_s-a-0', '227_s-a-0', '8_s-a-0'} 
Wire:3758, Value:1, Discovered faults:{'1619_s-a-1', '3088_1_s-a-0', '227_2_s-a-0', '1097_s-a-1', '3579_1_s-a-1', '1075_s-a-1', '3367_2_s-a-0', '3222_s-a-1', '550_s-a-0', '269_1_s-a-0', '3334_s-a-1', '1468_s-a-1', '3693_s-a-0', '3579_s-a-1', '3450_2_s-a-1', '663_s-a-1', '1619_3_s-a-1', '2898_s-a-1', '550_1_s-a-0', '1075_2_s-a-1', '3729_s-a-1', '3758_s-a-0', '3450_s-a-1', '663_2_s-a-1', '3088_s-a-0', '76_s-a-1', '1856_5_s-a-1', '2789_s-a-1', '269_s-a-0', '2984_s-a-1', '1466_s-a-1', '1856_s-a-1', '3053_s-a-1', '1467_s-a-1', '227_s-a-0', '2611_s-a-1', '3367_s-a-0'} 
Wire:3761, Value:0, Discovered faults:{'594_s-a-0', '125_s-a-0', '3352_s-a-1', '2250_2_s-a-1', '1486_s-a-0', '3612_1_s-a-0', '1642_2_s-a-0', '3340_s-a-1', '2250_s-a-1', '2981_1_s-a-0', '2729_2_s-a-1', '3146_2_s-a-1', '2250_1_s-a-1', '3340_1_s-a-1', '3348_s-a-1', '2981_s-a-0', '3143_2_s-a-1', '2975_1_s-a-0', '3615_s-a-0', '2978_s-a-0', '2537_s-a-1', '3149_2_s-a-1', '3344_s-a-1', '3608_1_s-a-0', '3488_s-a-0', '2761_1_s-a-1', '3554_s-a-1', '1897_s-a-1', '2896_s-a-1', '2897_s-a-1', '3731_s-a-0', '319_s-a-1', '594_8_s-a-0', '1642_s-a-0', '1102_s-a-0', '3146_s-a-1', '2540_s-a-1', '2972_s-a-0', '3761_s-a-1', '2537_1_s-a-1', '3344_1_s-a-1', '3603_s-a-0', '2729_1_s-a-1', '2894_s-a-1', '3612_s-a-0', '3244_2_s-a-0', '3152_s-a-1', '2975_s-a-0', '1102_4_s-a-0', '2978_1_s-a-0', '319_1_s-a-1', '582_1_s-a-1', '3149_s-a-1', '2729_s-a-1', '3247_2_s-a-0', '2972_1_s-a-0', '322_s-a-0', '3253_s-a-0', '3555_s-a-1', '3247_s-a-0', '3250_2_s-a-0', '3152_2_s-a-1', '2761_s-a-1', '3484_s-a-0', '322_1_s-a-0', '3352_1_s-a-1', '3348_1_s-a-1', '3486_s-a-0', '1897_2_s-a-1', '3552_s-a-1', '3250_s-a-0', '2540_1_s-a-1', '2729_3_s-a-1', '582_s-a-1', '2729_4_s-a-1', '2895_s-a-1', '3244_s-a-0', '3253_2_s-a-0', '2761_3_s-a-1', '3553_s-a-1', '3608_s-a-0', '3143_s-a-1', '3603_1_s-a-0', '3482_s-a-0'} 
Wire:3762, Value:0, Discovered faults:{'594_s-a-0', '125_s-a-0', '2250_2_s-a-1', '1486_s-a-0', '3762_s-a-1', '1642_2_s-a-0', '2250_s-a-1', '3152_s-a-1', '3734_s-a-1', '1102_4_s-a-0', '3143_1_s-a-1', '3733_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '3149_1_s-a-1', '3149_s-a-1', '322_s-a-0', '3296_s-a-1', '2761_s-a-1', '322_1_s-a-0', '3291_s-a-1', '1897_2_s-a-1', '2761_1_s-a-1', '2540_1_s-a-1', '1897_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '3146_s-a-1', '3152_1_s-a-1', '2540_s-a-1', '3295_s-a-1', '2761_3_s-a-1', '3732_s-a-1', '3143_s-a-1', '3293_s-a-1', '3146_1_s-a-1'} 
Wire:3767, Value:0, Discovered faults:{'3585_2_s-a-1', '1070_4_s-a-0', '594_s-a-0', '3741_s-a-0', '3767_s-a-1', '227_2_s-a-0', '562_s-a-0', '1098_s-a-0', '1624_2_s-a-0', '3231_s-a-1', '2646_2_s-a-0', '1863_s-a-0', '2915_s-a-0', '550_s-a-0', '1070_s-a-0', '550_3_s-a-0', '2810_s-a-0', '272_1_s-a-0', '3394_2_s-a-1', '3585_s-a-1', '322_s-a-0', '8_1_s-a-0', '234_2_s-a-0', '2391_s-a-1', '3459_s-a-1', '2646_s-a-0', '3394_s-a-1', '3337_s-a-1', '1624_s-a-0', '272_s-a-0', '322_1_s-a-0', '234_s-a-0', '3065_s-a-1', '3717_s-a-0', '503_s-a-0', '1863_6_s-a-0', '667_s-a-1', '562_3_s-a-0', '2391_3_s-a-1', '3113_s-a-1', '2113_s-a-1', '503_2_s-a-0', '667_3_s-a-1', '75_s-a-0', '3009_s-a-0', '3113_1_s-a-1', '2113_4_s-a-1', '227_s-a-0', '3459_2_s-a-1', '8_s-a-0'} 
Wire:3771, Value:1, Discovered faults:{'1619_s-a-1', '3771_s-a-0', '3008_s-a-1', '227_2_s-a-0', '1097_s-a-1', '1075_s-a-1', '3456_2_s-a-1', '2914_s-a-1', '550_s-a-0', '663_3_s-a-1', '269_1_s-a-0', '1468_s-a-1', '3336_s-a-1', '3397_s-a-0', '3742_s-a-1', '663_s-a-1', '3110_s-a-0', '3110_1_s-a-0', '2631_s-a-1', '2809_s-a-1', '1619_3_s-a-1', '1075_2_s-a-1', '3230_s-a-1', '3456_s-a-1', '3588_s-a-1', '76_s-a-1', '1856_6_s-a-1', '269_s-a-0', '1466_s-a-1', '1856_s-a-1', '3064_s-a-1', '3397_2_s-a-0', '3588_1_s-a-1', '1467_s-a-1', '227_s-a-0', '550_1_s-a-0', '3718_s-a-0'} 
Wire:3774, Value:0, Discovered faults:{'3564_s-a-1', '594_s-a-0', '125_s-a-0', '2738_3_s-a-1', '3172_s-a-1', '2250_2_s-a-1', '1486_s-a-0', '3507_s-a-0', '3382_1_s-a-1', '1642_2_s-a-0', '2540_2_s-a-1', '3640_s-a-0', '2250_s-a-1', '2918_s-a-1', '3647_s-a-0', '2537_2_s-a-1', '2920_s-a-1', '2738_1_s-a-1', '3268_2_s-a-0', '3563_s-a-1', '2250_1_s-a-1', '3374_s-a-1', '3644_s-a-0', '3382_s-a-1', '3166_2_s-a-1', '3268_s-a-0', '3025_s-a-0', '3744_s-a-0', '3374_1_s-a-1', '3016_s-a-0', '3016_1_s-a-0', '3019_s-a-0', '2766_1_s-a-1', '2766_s-a-1', '2921_s-a-1', '2537_s-a-1', '1897_s-a-1', '319_s-a-1', '594_8_s-a-0', '1642_s-a-0', '1102_s-a-0', '3163_2_s-a-1', '2540_s-a-1', '3635_1_s-a-0', '3640_1_s-a-0', '3169_2_s-a-1', '3370_s-a-1', '2738_4_s-a-1', '3370_1_s-a-1', '3271_2_s-a-0', '3265_2_s-a-0', '2738_s-a-1', '3022_1_s-a-0', '2766_3_s-a-1', '1102_4_s-a-0', '3025_1_s-a-0', '3022_s-a-0', '3378_1_s-a-1', '3644_1_s-a-0', '3019_1_s-a-0', '319_1_s-a-1', '582_1_s-a-1', '2919_s-a-1', '3166_s-a-1', '3378_s-a-1', '3565_s-a-1', '3169_s-a-1', '322_s-a-0', '3566_s-a-1', '3505_s-a-0', '322_1_s-a-0', '3262_2_s-a-0', '3501_s-a-0', '1897_2_s-a-1', '3163_s-a-1', '3774_s-a-1', '3271_s-a-0', '2738_2_s-a-1', '3262_s-a-0', '582_s-a-1', '3635_s-a-0', '3265_s-a-0', '3503_s-a-0', '3172_2_s-a-1'} 
Wire:3775, Value:0, Discovered faults:{'3172_s-a-1', '594_s-a-0', '125_s-a-0', '2250_2_s-a-1', '1486_s-a-0', '1642_2_s-a-0', '2540_2_s-a-1', '2250_s-a-1', '2766_3_s-a-1', '1102_4_s-a-0', '3169_1_s-a-1', '3747_s-a-1', '3166_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '3166_1_s-a-1', '3169_s-a-1', '3304_s-a-1', '3746_s-a-1', '322_s-a-0', '3775_s-a-1', '2766_1_s-a-1', '322_1_s-a-0', '2766_s-a-1', '1897_2_s-a-1', '3172_1_s-a-1', '3163_s-a-1', '1897_s-a-1', '3309_s-a-1', '582_s-a-1', '319_s-a-1', '594_8_s-a-0', '1102_s-a-0', '1642_s-a-0', '3308_s-a-1', '3163_1_s-a-1', '3306_s-a-1', '2540_s-a-1', '3745_s-a-1'} 
Wire:3723_1, Value:1, Discovered faults:{'1612_s-a-1', '594_s-a-0', '2359_s-a-0', '2820_2_s-a-0', '263_s-a-0', '3528_s-a-1', '2603_s-a-0', '1848_3_s-a-1', '1848_s-a-1', '521_1_s-a-0', '1053_8_s-a-1', '2603_1_s-a-0', '234_1_s-a-0', '2472_2_s-a-0', '655_2_s-a-1', '521_s-a-0', '3030_3_s-a-1', '3723_s-a-0', '3723_1_s-a-0', '1461_s-a-1', '3036_s-a-1', '3318_s-a-1', '655_s-a-1', '322_s-a-0', '2128_3_s-a-0', '263_1_s-a-0', '1053_s-a-1', '3318_2_s-a-1', '2128_s-a-0', '1462_s-a-1', '3216_s-a-1', '2113_1_s-a-1', '322_1_s-a-0', '234_s-a-0', '3669_s-a-1', '2359_1_s-a-0', '1612_1_s-a-1', '2820_s-a-0', '2472_s-a-0', '78_s-a-1', '3030_s-a-1', '3528_1_s-a-1', '2113_s-a-1', '1460_s-a-1', '3596_s-a-0', '1067_s-a-1', '1053_7_s-a-1'} 
Wire:3723_2, Value:1, Discovered faults:{'1612_s-a-1', '594_s-a-0', '2359_s-a-0', '2820_2_s-a-0', '263_s-a-0', '3528_s-a-1', '2603_s-a-0', '1848_3_s-a-1', '1848_s-a-1', '521_1_s-a-0', '1053_8_s-a-1', '2603_1_s-a-0', '234_1_s-a-0', '2472_2_s-a-0', '655_2_s-a-1', '521_s-a-0', '3030_3_s-a-1', '3723_s-a-0', '3723_2_s-a-0', '1461_s-a-1', '3036_s-a-1', '3318_s-a-1', '655_s-a-1', '322_s-a-0', '2128_3_s-a-0', '263_1_s-a-0', '1053_s-a-1', '3318_2_s-a-1', '2128_s-a-0', '1462_s-a-1', '3216_s-a-1', '2113_1_s-a-1', '322_1_s-a-0', '234_s-a-0', '3669_s-a-1', '2359_1_s-a-0', '1612_1_s-a-1', '2820_s-a-0', '2472_s-a-0', '78_s-a-1', '3030_s-a-1', '3528_1_s-a-1', '2113_s-a-1', '1460_s-a-1', '3596_s-a-0', '1067_s-a-1', '1053_7_s-a-1'} 
Wire:3737_1, Value:1, Discovered faults:{'3696_s-a-1', '1612_s-a-1', '594_s-a-0', '2359_s-a-0', '3327_2_s-a-1', '2128_4_s-a-0', '3039_3_s-a-1', '263_s-a-0', '1848_3_s-a-1', '3327_s-a-1', '2478_s-a-0', '3039_s-a-1', '3045_s-a-1', '2659_1_s-a-0', '3737_s-a-0', '1848_s-a-1', '521_1_s-a-0', '1053_8_s-a-1', '3631_s-a-0', '234_1_s-a-0', '2659_s-a-0', '3537_1_s-a-1', '521_s-a-0', '3537_s-a-1', '1461_s-a-1', '655_3_s-a-1', '655_s-a-1', '322_s-a-0', '2478_2_s-a-0', '1053_s-a-1', '263_1_s-a-0', '2128_s-a-0', '1462_s-a-1', '2113_1_s-a-1', '322_1_s-a-0', '234_s-a-0', '1612_1_s-a-1', '3737_1_s-a-0', '78_s-a-1', '2831_s-a-0', '2359_2_s-a-0', '2113_s-a-1', '3219_s-a-1', '2831_2_s-a-0', '1460_s-a-1', '1067_s-a-1', '1053_7_s-a-1'} 
Wire:3737_2, Value:1, Discovered faults:{'3696_s-a-1', '1612_s-a-1', '594_s-a-0', '2359_s-a-0', '3327_2_s-a-1', '2128_4_s-a-0', '3039_3_s-a-1', '263_s-a-0', '1848_3_s-a-1', '3327_s-a-1', '2478_s-a-0', '3039_s-a-1', '3045_s-a-1', '2659_1_s-a-0', '3737_s-a-0', '1848_s-a-1', '521_1_s-a-0', '1053_8_s-a-1', '3631_s-a-0', '234_1_s-a-0', '2659_s-a-0', '3537_1_s-a-1', '521_s-a-0', '3537_s-a-1', '1461_s-a-1', '655_3_s-a-1', '655_s-a-1', '322_s-a-0', '2478_2_s-a-0', '1053_s-a-1', '263_1_s-a-0', '2128_s-a-0', '1462_s-a-1', '2113_1_s-a-1', '322_1_s-a-0', '234_s-a-0', '3737_2_s-a-0', '1612_1_s-a-1', '78_s-a-1', '2831_s-a-0', '2359_2_s-a-0', '2113_s-a-1', '3219_s-a-1', '2831_2_s-a-0', '1460_s-a-1', '1067_s-a-1', '1053_7_s-a-1'} 
