Wire:1, Value:0, Discovered faults:{'1_s-a-1'} 
Wire:8, Value:0, Discovered faults:{'8_s-a-1'} 
Wire:13, Value:1, Discovered faults:{'13_s-a-0'} 
Wire:17, Value:1, Discovered faults:{'17_s-a-0'} 
Wire:26, Value:0, Discovered faults:{'26_s-a-1'} 
Wire:29, Value:0, Discovered faults:{'29_s-a-1'} 
Wire:36, Value:1, Discovered faults:{'36_s-a-0'} 
Wire:42, Value:1, Discovered faults:{'42_s-a-0'} 
Wire:51, Value:0, Discovered faults:{'51_s-a-1'} 
Wire:55, Value:1, Discovered faults:{'55_s-a-0'} 
Wire:59, Value:1, Discovered faults:{'59_s-a-0'} 
Wire:68, Value:1, Discovered faults:{'68_s-a-0'} 
Wire:72, Value:1, Discovered faults:{'72_s-a-0'} 
Wire:73, Value:1, Discovered faults:{'73_s-a-0'} 
Wire:74, Value:0, Discovered faults:{'74_s-a-1'} 
Wire:75, Value:1, Discovered faults:{'75_s-a-0'} 
Wire:80, Value:1, Discovered faults:{'80_s-a-0'} 
Wire:85, Value:0, Discovered faults:{'85_s-a-1'} 
Wire:86, Value:1, Discovered faults:{'86_s-a-0'} 
Wire:87, Value:0, Discovered faults:{'87_s-a-1'} 
Wire:88, Value:0, Discovered faults:{'88_s-a-1'} 
Wire:89, Value:0, Discovered faults:{'89_s-a-1'} 
Wire:90, Value:1, Discovered faults:{'90_s-a-0'} 
Wire:91, Value:1, Discovered faults:{'91_s-a-0'} 
Wire:96, Value:0, Discovered faults:{'96_s-a-1'} 
Wire:101, Value:0, Discovered faults:{'101_s-a-1'} 
Wire:106, Value:1, Discovered faults:{'106_s-a-0'} 
Wire:111, Value:0, Discovered faults:{'111_s-a-1'} 
Wire:116, Value:0, Discovered faults:{'116_s-a-1'} 
Wire:121, Value:1, Discovered faults:{'121_s-a-0'} 
Wire:126, Value:0, Discovered faults:{'126_s-a-1'} 
Wire:130, Value:1, Discovered faults:{'130_s-a-0'} 
Wire:135, Value:1, Discovered faults:{'135_s-a-0'} 
Wire:138, Value:0, Discovered faults:{'138_s-a-1'} 
Wire:143, Value:1, Discovered faults:{'143_s-a-0'} 
Wire:146, Value:1, Discovered faults:{'146_s-a-0'} 
Wire:149, Value:1, Discovered faults:{'149_s-a-0'} 
Wire:152, Value:1, Discovered faults:{'152_s-a-0'} 
Wire:153, Value:1, Discovered faults:{'153_s-a-0'} 
Wire:156, Value:0, Discovered faults:{'156_s-a-1'} 
Wire:159, Value:1, Discovered faults:{'159_s-a-0'} 
Wire:165, Value:1, Discovered faults:{'165_s-a-0'} 
Wire:171, Value:0, Discovered faults:{'171_s-a-1'} 
Wire:177, Value:0, Discovered faults:{'177_s-a-1'} 
Wire:183, Value:0, Discovered faults:{'183_s-a-1'} 
Wire:189, Value:1, Discovered faults:{'189_s-a-0'} 
Wire:195, Value:0, Discovered faults:{'195_s-a-1'} 
Wire:201, Value:0, Discovered faults:{'201_s-a-1'} 
Wire:207, Value:0, Discovered faults:{'207_s-a-1'} 
Wire:210, Value:0, Discovered faults:{'210_s-a-1'} 
Wire:219, Value:1, Discovered faults:{'219_s-a-0'} 
Wire:228, Value:0, Discovered faults:{'228_s-a-1'} 
Wire:237, Value:0, Discovered faults:{'237_s-a-1'} 
Wire:246, Value:0, Discovered faults:{'246_s-a-1'} 
Wire:255, Value:1, Discovered faults:{'255_s-a-0'} 
Wire:259, Value:0, Discovered faults:{'259_s-a-1'} 
Wire:260, Value:1, Discovered faults:{'260_s-a-0'} 
Wire:261, Value:0, Discovered faults:{'261_s-a-1'} 
Wire:267, Value:1, Discovered faults:{'267_s-a-0'} 
Wire:268, Value:1, Discovered faults:{'268_s-a-0'} 
Wire:551, Value:0, Discovered faults:{'135_1_s-a-0', '409_s-a-1', '533_s-a-0', '111_s-a-1', '463_1_s-a-0', '533_1_s-a-0', '308_s-a-0', '111_2_s-a-1', '407_s-a-1', '116_2_s-a-1', '121_s-a-0', '306_s-a-1', '551_s-a-1', '121_2_s-a-0', '366_2_s-a-1', '307_s-a-0', '463_s-a-0', '126_1_s-a-1', '366_s-a-1', '363_1_s-a-0', '126_s-a-1', '116_s-a-1', '363_s-a-0', '426_s-a-1', '135_s-a-0', '500_s-a-1'} 
Wire:552, Value:0, Discovered faults:{'425_s-a-0', '130_s-a-0', '460_s-a-1', '304_s-a-0', '360_s-a-1', '96_1_s-a-1', '303_s-a-0', '106_2_s-a-0', '460_1_s-a-1', '130_2_s-a-0', '96_s-a-1', '552_s-a-1', '357_1_s-a-1', '499_s-a-0', '404_s-a-0', '101_1_s-a-1', '357_s-a-1', '360_1_s-a-1', '101_s-a-1', '91_2_s-a-0', '530_2_s-a-1', '106_s-a-0', '301_s-a-0', '91_s-a-0', '530_s-a-1', '498_s-a-0', '302_s-a-0', '405_s-a-0'} 
Wire:553, Value:0, Discovered faults:{'393_1_s-a-1', '475_s-a-1', '427_1_s-a-1', '536_s-a-0', '393_4_s-a-1', '345_s-a-0', '276_s-a-1', '51_s-a-1', '427_s-a-1', '393_s-a-1', '553_s-a-1', '476_s-a-1', '442_s-a-0', '410_s-a-0', '309_s-a-1', '51_1_s-a-1', '502_s-a-1', '466_1_s-a-1', '466_s-a-1', '503_s-a-0', '276_1_s-a-1'} 
Wire:557, Value:0, Discovered faults:{'393_1_s-a-1', '478_s-a-1', '504_s-a-1', '505_s-a-0', '427_2_s-a-1', '51_1_s-a-1', '345_s-a-0', '276_1_s-a-1', '276_s-a-1', '51_s-a-1', '477_s-a-1', '427_s-a-1', '316_s-a-1', '393_s-a-1', '557_s-a-1', '537_s-a-0'} 
Wire:561, Value:0, Discovered faults:{'393_1_s-a-1', '561_s-a-1', '480_s-a-1', '345_s-a-0', '276_s-a-1', '507_s-a-0', '506_s-a-1', '138_3_s-a-1', '51_s-a-1', '138_s-a-1', '427_s-a-1', '393_s-a-1', '538_s-a-0', '317_s-a-1', '479_s-a-1', '427_3_s-a-1', '51_1_s-a-1', '276_1_s-a-1'} 
Wire:565, Value:0, Discovered faults:{'393_1_s-a-1', '565_s-a-1', '466_4_s-a-1', '138_4_s-a-1', '393_4_s-a-1', '345_s-a-0', '276_s-a-1', '509_s-a-0', '51_s-a-1', '318_s-a-1', '138_s-a-1', '393_s-a-1', '427_s-a-1', '481_s-a-1', '508_s-a-1', '442_s-a-0', '427_4_s-a-1', '410_s-a-0', '539_s-a-0', '51_1_s-a-1', '482_s-a-1', '466_s-a-1', '276_1_s-a-1'} 
Wire:569, Value:1, Discovered faults:{'540_s-a-1', '143_2_s-a-0', '483_s-a-0', '483_1_s-a-0', '510_s-a-0', '143_s-a-0', '569_s-a-0', '1_s-a-1', '1_6_s-a-1'} 
Wire:573, Value:1, Discovered faults:{'146_s-a-0', '483_2_s-a-0', '483_s-a-0', '512_s-a-0', '146_2_s-a-0', '541_s-a-1', '1_s-a-1', '1_6_s-a-1', '573_s-a-0'} 
Wire:577, Value:1, Discovered faults:{'483_3_s-a-0', '542_s-a-1', '514_s-a-0', '483_s-a-0', '149_2_s-a-0', '577_s-a-0', '149_s-a-0', '1_s-a-1', '1_6_s-a-1'} 
Wire:581, Value:1, Discovered faults:{'483_4_s-a-0', '581_s-a-0', '153_2_s-a-0', '483_s-a-0', '516_s-a-0', '1_6_s-a-1', '153_s-a-0', '1_s-a-1', '543_s-a-1'} 
Wire:585, Value:1, Discovered faults:{'130_s-a-0', '544_s-a-1', '585_s-a-0', '171_s-a-1', '376_2_s-a-0', '171_2_s-a-1', '519_s-a-0', '379_s-a-0', '544_1_s-a-1', '376_s-a-0', '177_s-a-1', '159_s-a-0', '165_1_s-a-0', '413_s-a-0', '492_1_s-a-1', '130_4_s-a-0', '379_2_s-a-0', '327_s-a-1', '518_s-a-0', '159_1_s-a-0', '165_s-a-0', '492_s-a-1', '324_s-a-1', '177_2_s-a-1'} 
Wire:586, Value:1, Discovered faults:{'382_2_s-a-1', '183_s-a-1', '385_1_s-a-0', '520_s-a-0', '416_s-a-1', '385_s-a-0', '329_s-a-0', '207_1_s-a-1', '547_s-a-1', '586_s-a-0', '207_s-a-1', '201_s-a-1', '201_2_s-a-1', '382_s-a-1', '328_s-a-0', '195_s-a-1', '331_s-a-1', '189_2_s-a-0', '445_s-a-1', '495_2_s-a-0', '547_1_s-a-1', '189_s-a-0', '195_2_s-a-1', '495_s-a-0', '183_1_s-a-1', '415_s-a-1', '521_s-a-0'} 
Wire:587, Value:0, Discovered faults:{'587_s-a-1'} 
Wire:588, Value:0, Discovered faults:{'135_1_s-a-0', '409_s-a-1', '533_s-a-0', '111_s-a-1', '463_1_s-a-0', '533_1_s-a-0', '308_s-a-0', '111_2_s-a-1', '407_s-a-1', '116_2_s-a-1', '121_s-a-0', '306_s-a-1', '551_s-a-1', '121_2_s-a-0', '588_s-a-1', '366_2_s-a-1', '307_s-a-0', '463_s-a-0', '126_1_s-a-1', '366_s-a-1', '363_1_s-a-0', '126_s-a-1', '116_s-a-1', '363_s-a-0', '426_s-a-1', '135_s-a-0', '500_s-a-1'} 
Wire:589, Value:1, Discovered faults:{'544_s-a-1', '382_2_s-a-1', '183_s-a-1', '520_s-a-0', '585_s-a-0', '376_2_s-a-0', '171_2_s-a-1', '416_s-a-1', '385_s-a-0', '544_1_s-a-1', '586_s-a-0', '159_s-a-0', '165_1_s-a-0', '492_1_s-a-1', '207_s-a-1', '201_2_s-a-1', '130_4_s-a-0', '379_2_s-a-0', '327_s-a-1', '382_s-a-1', '518_s-a-0', '331_s-a-1', '189_2_s-a-0', '445_s-a-1', '159_1_s-a-0', '495_2_s-a-0', '492_s-a-1', '324_s-a-1', '495_s-a-0', '130_s-a-0', '385_1_s-a-0', '171_s-a-1', '519_s-a-0', '379_s-a-0', '329_s-a-0', '376_s-a-0', '177_s-a-1', '413_s-a-0', '207_1_s-a-1', '547_s-a-1', '201_s-a-1', '589_s-a-0', '328_s-a-0', '195_s-a-1', '547_1_s-a-1', '165_s-a-0', '189_s-a-0', '195_2_s-a-1', '177_2_s-a-1', '183_1_s-a-1', '415_s-a-1', '521_s-a-0'} 
Wire:553_1, Value:0, Discovered faults:{'393_1_s-a-1', '475_s-a-1', '427_1_s-a-1', '536_s-a-0', '393_4_s-a-1', '345_s-a-0', '276_s-a-1', '51_s-a-1', '427_s-a-1', '393_s-a-1', '553_s-a-1', '476_s-a-1', '442_s-a-0', '410_s-a-0', '309_s-a-1', '51_1_s-a-1', '553_1_s-a-1', '502_s-a-1', '466_1_s-a-1', '466_s-a-1', '503_s-a-0', '276_1_s-a-1'} 
Wire:553_2, Value:0, Discovered faults:{'393_1_s-a-1', '475_s-a-1', '427_1_s-a-1', '536_s-a-0', '393_4_s-a-1', '345_s-a-0', '276_s-a-1', '51_s-a-1', '427_s-a-1', '393_s-a-1', '553_s-a-1', '476_s-a-1', '442_s-a-0', '410_s-a-0', '309_s-a-1', '51_1_s-a-1', '502_s-a-1', '466_1_s-a-1', '553_2_s-a-1', '466_s-a-1', '503_s-a-0', '276_1_s-a-1'} 
Wire:553_3, Value:0, Discovered faults:{'393_1_s-a-1', '475_s-a-1', '427_1_s-a-1', '536_s-a-0', '393_4_s-a-1', '345_s-a-0', '276_s-a-1', '51_s-a-1', '427_s-a-1', '393_s-a-1', '553_s-a-1', '476_s-a-1', '442_s-a-0', '410_s-a-0', '309_s-a-1', '553_3_s-a-1', '51_1_s-a-1', '502_s-a-1', '466_1_s-a-1', '466_s-a-1', '503_s-a-0', '276_1_s-a-1'} 
Wire:557_1, Value:0, Discovered faults:{'393_1_s-a-1', '505_s-a-0', '504_s-a-1', '345_s-a-0', '276_s-a-1', '51_s-a-1', '477_s-a-1', '427_s-a-1', '316_s-a-1', '393_s-a-1', '557_s-a-1', '537_s-a-0', '478_s-a-1', '427_2_s-a-1', '51_1_s-a-1', '557_1_s-a-1', '276_1_s-a-1'} 
Wire:557_2, Value:0, Discovered faults:{'393_1_s-a-1', '505_s-a-0', '504_s-a-1', '557_2_s-a-1', '345_s-a-0', '276_s-a-1', '51_s-a-1', '477_s-a-1', '427_s-a-1', '316_s-a-1', '393_s-a-1', '557_s-a-1', '537_s-a-0', '478_s-a-1', '427_2_s-a-1', '51_1_s-a-1', '276_1_s-a-1'} 
Wire:557_3, Value:0, Discovered faults:{'393_1_s-a-1', '505_s-a-0', '504_s-a-1', '345_s-a-0', '276_s-a-1', '51_s-a-1', '477_s-a-1', '427_s-a-1', '316_s-a-1', '393_s-a-1', '557_s-a-1', '537_s-a-0', '478_s-a-1', '427_2_s-a-1', '51_1_s-a-1', '557_3_s-a-1', '276_1_s-a-1'} 
Wire:561_1, Value:0, Discovered faults:{'393_1_s-a-1', '561_s-a-1', '480_s-a-1', '345_s-a-0', '276_s-a-1', '507_s-a-0', '506_s-a-1', '138_3_s-a-1', '51_s-a-1', '138_s-a-1', '427_s-a-1', '393_s-a-1', '538_s-a-0', '317_s-a-1', '561_1_s-a-1', '479_s-a-1', '427_3_s-a-1', '51_1_s-a-1', '276_1_s-a-1'} 
Wire:561_2, Value:0, Discovered faults:{'393_1_s-a-1', '561_s-a-1', '561_2_s-a-1', '480_s-a-1', '345_s-a-0', '276_s-a-1', '507_s-a-0', '506_s-a-1', '138_3_s-a-1', '51_s-a-1', '138_s-a-1', '427_s-a-1', '393_s-a-1', '538_s-a-0', '317_s-a-1', '479_s-a-1', '427_3_s-a-1', '51_1_s-a-1', '276_1_s-a-1'} 
Wire:561_3, Value:0, Discovered faults:{'393_1_s-a-1', '561_s-a-1', '480_s-a-1', '561_3_s-a-1', '345_s-a-0', '276_s-a-1', '507_s-a-0', '506_s-a-1', '138_3_s-a-1', '51_s-a-1', '138_s-a-1', '427_s-a-1', '393_s-a-1', '538_s-a-0', '317_s-a-1', '479_s-a-1', '427_3_s-a-1', '51_1_s-a-1', '276_1_s-a-1'} 
Wire:565_1, Value:0, Discovered faults:{'393_1_s-a-1', '565_s-a-1', '466_4_s-a-1', '138_4_s-a-1', '393_4_s-a-1', '345_s-a-0', '276_s-a-1', '509_s-a-0', '51_s-a-1', '565_1_s-a-1', '318_s-a-1', '138_s-a-1', '393_s-a-1', '427_s-a-1', '481_s-a-1', '508_s-a-1', '442_s-a-0', '427_4_s-a-1', '410_s-a-0', '539_s-a-0', '51_1_s-a-1', '482_s-a-1', '466_s-a-1', '276_1_s-a-1'} 
Wire:565_2, Value:0, Discovered faults:{'393_1_s-a-1', '565_s-a-1', '466_4_s-a-1', '138_4_s-a-1', '393_4_s-a-1', '345_s-a-0', '276_s-a-1', '509_s-a-0', '51_s-a-1', '318_s-a-1', '138_s-a-1', '393_s-a-1', '427_s-a-1', '481_s-a-1', '508_s-a-1', '565_2_s-a-1', '442_s-a-0', '427_4_s-a-1', '410_s-a-0', '539_s-a-0', '51_1_s-a-1', '482_s-a-1', '466_s-a-1', '276_1_s-a-1'} 
Wire:565_3, Value:0, Discovered faults:{'393_1_s-a-1', '565_3_s-a-1', '565_s-a-1', '466_4_s-a-1', '138_4_s-a-1', '393_4_s-a-1', '345_s-a-0', '276_s-a-1', '509_s-a-0', '51_s-a-1', '318_s-a-1', '138_s-a-1', '393_s-a-1', '427_s-a-1', '481_s-a-1', '508_s-a-1', '442_s-a-0', '427_4_s-a-1', '410_s-a-0', '539_s-a-0', '51_1_s-a-1', '482_s-a-1', '466_s-a-1', '276_1_s-a-1'} 
Wire:569_1, Value:1, Discovered faults:{'540_s-a-1', '569_1_s-a-0', '143_2_s-a-0', '483_s-a-0', '483_1_s-a-0', '510_s-a-0', '143_s-a-0', '569_s-a-0', '1_s-a-1', '1_6_s-a-1'} 
Wire:569_2, Value:1, Discovered faults:{'540_s-a-1', '143_2_s-a-0', '483_s-a-0', '483_1_s-a-0', '510_s-a-0', '569_2_s-a-0', '143_s-a-0', '569_s-a-0', '1_s-a-1', '1_6_s-a-1'} 
Wire:569_3, Value:1, Discovered faults:{'540_s-a-1', '143_2_s-a-0', '483_s-a-0', '483_1_s-a-0', '510_s-a-0', '143_s-a-0', '569_s-a-0', '1_s-a-1', '1_6_s-a-1', '569_3_s-a-0'} 
Wire:573_1, Value:1, Discovered faults:{'146_s-a-0', '483_2_s-a-0', '573_1_s-a-0', '483_s-a-0', '512_s-a-0', '146_2_s-a-0', '541_s-a-1', '1_s-a-1', '1_6_s-a-1', '573_s-a-0'} 
Wire:573_2, Value:1, Discovered faults:{'146_s-a-0', '483_2_s-a-0', '573_2_s-a-0', '483_s-a-0', '512_s-a-0', '146_2_s-a-0', '541_s-a-1', '1_s-a-1', '1_6_s-a-1', '573_s-a-0'} 
Wire:573_3, Value:1, Discovered faults:{'146_s-a-0', '483_2_s-a-0', '573_3_s-a-0', '483_s-a-0', '512_s-a-0', '146_2_s-a-0', '541_s-a-1', '1_s-a-1', '1_6_s-a-1', '573_s-a-0'} 
Wire:577_1, Value:1, Discovered faults:{'483_3_s-a-0', '542_s-a-1', '514_s-a-0', '483_s-a-0', '149_2_s-a-0', '577_s-a-0', '577_1_s-a-0', '149_s-a-0', '1_s-a-1', '1_6_s-a-1'} 
Wire:577_2, Value:1, Discovered faults:{'483_3_s-a-0', '542_s-a-1', '514_s-a-0', '483_s-a-0', '149_2_s-a-0', '577_s-a-0', '149_s-a-0', '577_2_s-a-0', '1_s-a-1', '1_6_s-a-1'} 
Wire:577_3, Value:1, Discovered faults:{'483_3_s-a-0', '542_s-a-1', '514_s-a-0', '483_s-a-0', '149_2_s-a-0', '577_s-a-0', '149_s-a-0', '577_3_s-a-0', '1_s-a-1', '1_6_s-a-1'} 
Wire:581_1, Value:1, Discovered faults:{'483_4_s-a-0', '581_s-a-0', '153_2_s-a-0', '483_s-a-0', '581_1_s-a-0', '516_s-a-0', '1_6_s-a-1', '153_s-a-0', '1_s-a-1', '543_s-a-1'} 
Wire:581_2, Value:1, Discovered faults:{'483_4_s-a-0', '581_s-a-0', '153_2_s-a-0', '483_s-a-0', '581_2_s-a-0', '516_s-a-0', '1_6_s-a-1', '153_s-a-0', '1_s-a-1', '543_s-a-1'} 
Wire:581_3, Value:1, Discovered faults:{'483_4_s-a-0', '581_s-a-0', '153_2_s-a-0', '483_s-a-0', '581_3_s-a-0', '516_s-a-0', '1_6_s-a-1', '153_s-a-0', '1_s-a-1', '543_s-a-1'} 
Wire:590, Value:1, Discovered faults:{'393_1_s-a-1', '475_s-a-1', '427_1_s-a-1', '536_s-a-0', '393_4_s-a-1', '345_s-a-0', '276_s-a-1', '51_s-a-1', '427_s-a-1', '393_s-a-1', '553_s-a-1', '476_s-a-1', '590_s-a-0', '442_s-a-0', '410_s-a-0', '309_s-a-1', '51_1_s-a-1', '553_1_s-a-1', '502_s-a-1', '466_1_s-a-1', '466_s-a-1', '503_s-a-0', '276_1_s-a-1'} 
Wire:593, Value:1, Discovered faults:{'159_s-a-0', '159_5_s-a-0', '593_s-a-0'} 
Wire:596, Value:0, Discovered faults:{'596_s-a-1'} 
Wire:597, Value:1, Discovered faults:{'393_1_s-a-1', '505_s-a-0', '504_s-a-1', '345_s-a-0', '597_s-a-0', '276_s-a-1', '51_s-a-1', '477_s-a-1', '427_s-a-1', '316_s-a-1', '393_s-a-1', '557_s-a-1', '537_s-a-0', '478_s-a-1', '427_2_s-a-1', '51_1_s-a-1', '557_1_s-a-1', '276_1_s-a-1'} 
Wire:600, Value:1, Discovered faults:{'165_s-a-0', '165_5_s-a-0', '600_s-a-0'} 
Wire:605, Value:0, Discovered faults:{'605_s-a-1'} 
Wire:606, Value:1, Discovered faults:{'606_s-a-0'} 
Wire:609, Value:0, Discovered faults:{'393_1_s-a-1', '561_s-a-1', '561_2_s-a-1', '480_s-a-1', '345_s-a-0', '171_s-a-1', '276_s-a-1', '507_s-a-0', '506_s-a-1', '138_3_s-a-1', '51_s-a-1', '138_s-a-1', '427_s-a-1', '393_s-a-1', '538_s-a-0', '317_s-a-1', '171_5_s-a-1', '479_s-a-1', '427_3_s-a-1', '51_1_s-a-1', '609_s-a-1', '276_1_s-a-1'} 
Wire:615, Value:0, Discovered faults:{'615_s-a-1'} 
Wire:616, Value:1, Discovered faults:{'616_s-a-0'} 
Wire:619, Value:0, Discovered faults:{'393_1_s-a-1', '565_s-a-1', '466_4_s-a-1', '138_4_s-a-1', '393_4_s-a-1', '345_s-a-0', '276_s-a-1', '177_5_s-a-1', '509_s-a-0', '51_s-a-1', '318_s-a-1', '138_s-a-1', '393_s-a-1', '427_s-a-1', '481_s-a-1', '508_s-a-1', '565_2_s-a-1', '442_s-a-0', '427_4_s-a-1', '177_s-a-1', '410_s-a-0', '539_s-a-0', '619_s-a-1', '51_1_s-a-1', '482_s-a-1', '466_s-a-1', '276_1_s-a-1'} 
Wire:624, Value:0, Discovered faults:{'624_s-a-1'} 
Wire:625, Value:1, Discovered faults:{'625_s-a-0', '183_s-a-1', '183_4_s-a-1'} 
Wire:628, Value:1, Discovered faults:{'540_s-a-1', '143_2_s-a-0', '628_s-a-0', '483_s-a-0', '483_1_s-a-0', '510_s-a-0', '569_2_s-a-0', '143_s-a-0', '569_s-a-0', '1_s-a-1', '1_6_s-a-1'} 
Wire:631, Value:0, Discovered faults:{'246_5_s-a-1', '631_s-a-1', '246_s-a-1'} 
Wire:632, Value:0, Discovered faults:{'146_s-a-0', '483_2_s-a-0', '573_1_s-a-0', '632_s-a-1', '483_s-a-0', '189_4_s-a-0', '512_s-a-0', '146_2_s-a-0', '189_s-a-0', '541_s-a-1', '1_s-a-1', '1_6_s-a-1', '573_s-a-0'} 
Wire:635, Value:1, Discovered faults:{'635_s-a-0'} 
Wire:640, Value:0, Discovered faults:{'246_6_s-a-1', '640_s-a-1', '246_s-a-1'} 
Wire:641, Value:1, Discovered faults:{'641_s-a-0', '195_s-a-1', '195_4_s-a-1'} 
Wire:644, Value:1, Discovered faults:{'483_3_s-a-0', '542_s-a-1', '644_s-a-0', '514_s-a-0', '483_s-a-0', '149_2_s-a-0', '577_s-a-0', '149_s-a-0', '577_2_s-a-0', '1_s-a-1', '1_6_s-a-1'} 
Wire:650, Value:0, Discovered faults:{'650_s-a-1', '246_7_s-a-1', '246_s-a-1'} 
Wire:651, Value:1, Discovered faults:{'201_4_s-a-1', '201_s-a-1', '651_s-a-0'} 
Wire:654, Value:1, Discovered faults:{'654_s-a-0', '483_4_s-a-0', '581_s-a-0', '153_2_s-a-0', '483_s-a-0', '581_2_s-a-0', '516_s-a-0', '1_6_s-a-1', '153_s-a-0', '1_s-a-1', '543_s-a-1'} 
Wire:659, Value:0, Discovered faults:{'246_8_s-a-1', '659_s-a-1', '246_s-a-1'} 
Wire:660, Value:1, Discovered faults:{'530_2_s-a-1', '409_s-a-1', '460_s-a-1', '304_s-a-0', '533_s-a-0', '111_s-a-1', '303_s-a-0', '106_2_s-a-0', '463_1_s-a-0', '499_s-a-0', '551_s-a-1', '360_1_s-a-1', '366_2_s-a-1', '307_s-a-0', '463_s-a-0', '366_s-a-1', '363_1_s-a-0', '660_s-a-0', '530_s-a-1', '426_s-a-1', '498_s-a-0', '460_1_s-a-1', '302_s-a-0', '500_s-a-1', '425_s-a-0', '130_s-a-0', '130_2_s-a-0', '135_1_s-a-0', '360_s-a-1', '96_1_s-a-1', '533_1_s-a-0', '552_s-a-1', '308_s-a-0', '96_s-a-1', '357_1_s-a-1', '111_2_s-a-1', '404_s-a-0', '101_1_s-a-1', '357_s-a-1', '407_s-a-1', '116_2_s-a-1', '121_s-a-0', '306_s-a-1', '588_s-a-1', '121_2_s-a-0', '101_s-a-1', '91_2_s-a-0', '106_s-a-0', '126_1_s-a-1', '301_s-a-0', '126_s-a-1', '116_s-a-1', '363_s-a-0', '135_s-a-0', '91_s-a-0', '405_s-a-0'} 
Wire:661, Value:0, Discovered faults:{'544_s-a-1', '382_2_s-a-1', '183_s-a-1', '520_s-a-0', '585_s-a-0', '376_2_s-a-0', '171_2_s-a-1', '416_s-a-1', '385_s-a-0', '544_1_s-a-1', '586_s-a-0', '159_s-a-0', '165_1_s-a-0', '492_1_s-a-1', '207_s-a-1', '201_2_s-a-1', '130_4_s-a-0', '379_2_s-a-0', '327_s-a-1', '382_s-a-1', '518_s-a-0', '331_s-a-1', '189_2_s-a-0', '445_s-a-1', '159_1_s-a-0', '495_2_s-a-0', '661_s-a-1', '492_s-a-1', '324_s-a-1', '495_s-a-0', '130_s-a-0', '385_1_s-a-0', '171_s-a-1', '519_s-a-0', '379_s-a-0', '329_s-a-0', '376_s-a-0', '177_s-a-1', '413_s-a-0', '207_1_s-a-1', '547_s-a-1', '201_s-a-1', '589_s-a-0', '328_s-a-0', '195_s-a-1', '547_1_s-a-1', '165_s-a-0', '189_s-a-0', '195_2_s-a-1', '177_2_s-a-1', '183_1_s-a-1', '415_s-a-1', '521_s-a-0'} 
Wire:669, Value:1, Discovered faults:{'451_s-a-1', '280_s-a-0', '424_s-a-0', '400_s-a-1', '522_s-a-1', '669_s-a-0', '596_s-a-1', '451_1_s-a-1', '280_1_s-a-0', '348_s-a-1'} 
Wire:677, Value:1, Discovered faults:{'451_s-a-1', '280_s-a-0', '424_s-a-0', '400_s-a-1', '605_s-a-1', '523_s-a-1', '280_1_s-a-0', '677_s-a-0', '451_2_s-a-1', '348_s-a-1'} 
Wire:686, Value:1, Discovered faults:{'524_s-a-1', '615_s-a-1', '686_s-a-0'} 
Wire:696, Value:1, Discovered faults:{'624_s-a-1', '696_s-a-0', '525_s-a-1'} 
Wire:704, Value:1, Discovered faults:{'631_s-a-1', '704_s-a-0', '526_s-a-1', '246_5_s-a-1', '246_s-a-1'} 
Wire:712, Value:1, Discovered faults:{'712_s-a-0', '337_s-a-1', '640_s-a-1', '246_6_s-a-1', '259_s-a-1', '246_s-a-1'} 
Wire:721, Value:0, Discovered faults:{'260_s-a-0', '721_s-a-1', '255_2_s-a-0', '339_s-a-0', '255_s-a-0'} 
Wire:731, Value:0, Discovered faults:{'267_s-a-0', '341_s-a-0', '255_s-a-0', '731_s-a-1', '255_3_s-a-0'} 
Wire:767, Value:1, Discovered faults:{'530_2_s-a-1', '409_s-a-1', '460_s-a-1', '304_s-a-0', '533_s-a-0', '111_s-a-1', '303_s-a-0', '106_2_s-a-0', '463_1_s-a-0', '499_s-a-0', '551_s-a-1', '360_1_s-a-1', '366_2_s-a-1', '767_s-a-0', '307_s-a-0', '463_s-a-0', '366_s-a-1', '363_1_s-a-0', '660_s-a-0', '530_s-a-1', '426_s-a-1', '498_s-a-0', '460_1_s-a-1', '302_s-a-0', '500_s-a-1', '425_s-a-0', '130_s-a-0', '130_2_s-a-0', '135_1_s-a-0', '360_s-a-1', '96_1_s-a-1', '533_1_s-a-0', '552_s-a-1', '308_s-a-0', '96_s-a-1', '357_1_s-a-1', '111_2_s-a-1', '404_s-a-0', '101_1_s-a-1', '357_s-a-1', '407_s-a-1', '116_2_s-a-1', '121_s-a-0', '306_s-a-1', '588_s-a-1', '121_2_s-a-0', '101_s-a-1', '91_2_s-a-0', '106_s-a-0', '126_1_s-a-1', '301_s-a-0', '126_s-a-1', '116_s-a-1', '363_s-a-0', '135_s-a-0', '91_s-a-0', '405_s-a-0'} 
