Wire:1, Value:0, Discovered faults:{'1_s-a-1'} 
Wire:7870, Value:1, Discovered faults:{'7870_s-a-0', '3948_5_s-a-0', '315_s-a-0', '4630_1_s-a-0', '5624_s-a-0', '4630_s-a-0', '6344_1_s-a-0', '490_2_s-a-1', '4646_1_s-a-1', '7821_s-a-0', '7836_1_s-a-1', '7416_s-a-0', '2716_s-a-0', '323_s-a-0', '6193_s-a-0', '4436_2_s-a-0', '7806_s-a-1', '4646_s-a-1', '6344_s-a-0', '4643_s-a-0', '1917_1_s-a-1', '5130_s-a-1', '5684_3_s-a-0', '7415_s-a-1', '6592_s-a-0', '1573_4_s-a-0', '2961_s-a-0', '332_2_s-a-0', '7807_s-a-0', '7718_s-a-0', '4436_s-a-0', '5624_8_s-a-0', '3948_6_s-a-0', '6592_1_s-a-0', '2962_s-a-0', '4643_1_s-a-0', '7749_s-a-1', '307_s-a-0', '7085_s-a-1', '7219_1_s-a-0', '3956_s-a-0', '7498_s-a-0', '7589_s-a-1', '1902_s-a-1', '7836_s-a-1', '5121_s-a-1', '5624_7_s-a-0', '479_s-a-1', '7772_1_s-a-0', '1573_5_s-a-0', '2721_s-a-0', '3962_s-a-0', '6773_s-a-1', '1902_1_s-a-1', '1573_3_s-a-0', '1573_s-a-0', '3948_s-a-0', '6901_s-a-0', '6341_2_s-a-0', '1917_s-a-1', '7772_s-a-0', '2960_s-a-0', '5198_s-a-0', '7219_s-a-0', '5684_s-a-0', '490_s-a-1', '5684_4_s-a-0', '6901_2_s-a-0', '3956_4_s-a-0', '332_s-a-0', '7589_1_s-a-1', '6904_s-a-1', '3962_4_s-a-0', '479_2_s-a-1', '6341_s-a-0'} 
Wire:7871, Value:1, Discovered faults:{'7871_s-a-0', '332_s-a-0', '1573_s-a-0', '332_2_s-a-0'} 
Wire:7872, Value:0, Discovered faults:{'3948_5_s-a-0', '315_s-a-0', '6350_s-a-0', '6599_1_s-a-1', '4630_1_s-a-0', '5624_s-a-0', '4445_1_s-a-1', '4630_s-a-0', '490_2_s-a-1', '4440_4_s-a-1', '2716_s-a-0', '323_s-a-0', '5624_9_s-a-0', '6905_s-a-0', '7808_s-a-0', '7750_s-a-0', '479_10_s-a-1', '4643_s-a-0', '1917_1_s-a-1', '7592_1_s-a-0', '6347_s-a-0', '5130_s-a-1', '4445_5_s-a-1', '4436_3_s-a-0', '7822_s-a-1', '6437_s-a-1', '7418_s-a-1', '1573_4_s-a-0', '2961_s-a-0', '332_2_s-a-0', '7775_s-a-1', '7592_s-a-0', '4436_s-a-0', '4445_s-a-1', '7839_1_s-a-0', '6350_2_s-a-0', '7839_s-a-0', '2962_s-a-0', '4643_1_s-a-0', '7775_1_s-a-1', '6908_s-a-0', '307_s-a-0', '3956_s-a-0', '4440_s-a-1', '6437_2_s-a-1', '1902_s-a-1', '5121_s-a-1', '490_10_s-a-1', '479_s-a-1', '6599_s-a-1', '1573_5_s-a-0', '2721_s-a-0', '3962_s-a-0', '7872_s-a-1', '7720_s-a-1', '1902_1_s-a-1', '1573_3_s-a-0', '1573_s-a-0', '3948_s-a-0', '5205_1_s-a-1', '1917_s-a-1', '7087_s-a-1', '6905_2_s-a-0', '7222_2_s-a-0', '2960_s-a-0', '5205_s-a-1', '5731_s-a-0', '7222_s-a-0', '5684_s-a-0', '490_s-a-1', '3956_4_s-a-0', '7721_s-a-0', '6347_1_s-a-0', '6776_s-a-1', '332_s-a-0', '6174_s-a-1', '5684_5_s-a-0', '3962_4_s-a-0', '479_2_s-a-1'} 
Wire:7873, Value:1, Discovered faults:{'3968_s-a-1', '299_2_s-a-1', '332_2_s-a-0', '3968_2_s-a-1', '2948_s-a-1', '5208_s-a-0', '7873_s-a-0', '2948_5_s-a-1', '1573_1_s-a-0', '3731_s-a-1', '299_s-a-1', '5208_1_s-a-0', '4418_s-a-0', '4418_4_s-a-0', '5732_s-a-1', '332_s-a-0', '2963_s-a-1', '1573_s-a-0'} 
Wire:7874, Value:0, Discovered faults:{'7500_s-a-0', '2958_s-a-0', '4215_s-a-0', '3927_s-a-1', '514_s-a-1', '6353_s-a-1', '2942_2_s-a-1', '338_s-a-0', '1908_1_s-a-1', '4477_1_s-a-0', '3933_s-a-0', '7874_s-a-1', '2718_s-a-0', '6782_s-a-0', '4215_1_s-a-0', '4477_s-a-0', '6606_2_s-a-0', '7778_2_s-a-0', '1908_s-a-1', '366_2_s-a-1', '4462_s-a-1', '7420_s-a-0', '1566_5_s-a-0', '6194_s-a-1', '3724_s-a-1', '2957_s-a-0', '7160_s-a-1', '1566_1_s-a-0', '7751_s-a-1', '7225_s-a-0', '7842_1_s-a-0', '523_10_s-a-0', '6909_1_s-a-1', '3732_s-a-0', '7419_s-a-1', '2942_s-a-1', '7595_s-a-1', '4456_1_s-a-0', '5299_s-a-0', '6445_1_s-a-1', '7811_s-a-1', '6606_s-a-0', '358_2_s-a-1', '6353_1_s-a-1', '2956_s-a-1', '4456_4_s-a-0', '3725_s-a-1', '5671_10_s-a-1', '7722_s-a-0', '6913_s-a-1', '5214_2_s-a-0', '4640_s-a-1', '7225_1_s-a-0', '332_1_s-a-0', '1566_s-a-0', '1566_6_s-a-0', '5128_s-a-0', '6192_s-a-1', '348_s-a-0', '4456_s-a-0', '6609_1_s-a-0', '3921_s-a-1', '358_s-a-1', '6909_s-a-1', '2955_s-a-1', '338_2_s-a-0', '3732_4_s-a-0', '514_2_s-a-1', '5284_s-a-0', '4908_s-a-1', '5284_1_s-a-0', '6005_s-a-0', '7842_s-a-0', '523_s-a-0', '5214_s-a-0', '4640_1_s-a-1', '3921_4_s-a-1', '534_s-a-1', '7088_s-a-0', '1914_s-a-1', '5671_s-a-1', '1914_2_s-a-1', '6609_s-a-0', '6445_s-a-1', '7595_1_s-a-1', '534_2_s-a-1', '7778_s-a-0', '3927_4_s-a-1', '3933_2_s-a-0', '366_s-a-1', '332_s-a-0', '348_2_s-a-0', '5671_11_s-a-1', '4462_6_s-a-1'} 
Wire:7875, Value:1, Discovered faults:{'1573_2_s-a-0', '4633_s-a-0', '5634_6_s-a-0', '332_2_s-a-0', '331_s-a-0', '503_s-a-1', '7875_s-a-0', '6783_s-a-1', '3942_4_s-a-0', '2959_s-a-0', '5634_s-a-0', '6356_s-a-0', '1905_1_s-a-1', '2717_s-a-0', '5123_s-a-1', '6356_1_s-a-0', '4633_1_s-a-0', '1905_s-a-1', '3942_s-a-0', '332_s-a-0', '1573_s-a-0', '503_2_s-a-1'} 
Wire:7876, Value:0, Discovered faults:{'2958_s-a-0', '4215_s-a-0', '6364_s-a-1', '3927_s-a-1', '514_s-a-1', '2942_2_s-a-1', '338_s-a-0', '1908_1_s-a-1', '3933_s-a-0', '6622_1_s-a-1', '2718_s-a-0', '4215_1_s-a-0', '7782_s-a-0', '4477_s-a-0', '1908_s-a-1', '6915_s-a-0', '366_2_s-a-1', '4462_s-a-1', '1566_5_s-a-0', '7328_s-a-1', '3724_s-a-1', '7090_s-a-1', '7724_s-a-0', '2957_s-a-0', '1566_1_s-a-0', '7846_s-a-0', '5217_2_s-a-1', '5671_12_s-a-1', '523_10_s-a-0', '3732_s-a-0', '2942_s-a-1', '6999_s-a-0', '5299_s-a-0', '358_2_s-a-1', '6916_s-a-0', '2956_s-a-1', '3725_s-a-1', '6364_2_s-a-1', '4640_s-a-1', '6916_2_s-a-0', '7859_s-a-0', '6445_2_s-a-1', '332_1_s-a-0', '7724_1_s-a-0', '6619_2_s-a-1', '1566_s-a-0', '5128_s-a-0', '1566_6_s-a-0', '7812_2_s-a-1', '5217_s-a-1', '6192_s-a-1', '4469_1_s-a-1', '7421_s-a-0', '348_s-a-0', '4456_s-a-0', '6006_s-a-0', '3921_s-a-1', '7090_1_s-a-1', '6919_s-a-0', '358_s-a-1', '4469_s-a-1', '7812_s-a-1', '2955_s-a-1', '338_2_s-a-0', '7795_s-a-0', '3732_4_s-a-0', '514_2_s-a-1', '5284_s-a-0', '4908_s-a-1', '7599_s-a-1', '7781_s-a-1', '4456_5_s-a-0', '5284_2_s-a-0', '523_s-a-0', '4456_2_s-a-0', '5220_s-a-0', '7876_s-a-1', '4640_1_s-a-1', '7228_s-a-0', '7421_2_s-a-0', '6619_s-a-1', '3921_3_s-a-1', '3921_4_s-a-1', '534_s-a-1', '5735_s-a-1', '1914_s-a-1', '5671_s-a-1', '1914_2_s-a-1', '5220_1_s-a-0', '6445_s-a-1', '534_2_s-a-1', '6622_s-a-1', '4477_2_s-a-0', '3927_4_s-a-1', '3933_2_s-a-0', '366_s-a-1', '332_s-a-0', '348_2_s-a-0', '4462_6_s-a-1'} 
Wire:7879, Value:1, Discovered faults:{'206_s-a-0', '335_2_s-a-1', '446_s-a-0', '5088_s-a-0', '1462_s-a-1', '1462_1_s-a-1', '206_2_s-a-0', '4578_2_s-a-0', '2861_5_s-a-0', '5470_5_s-a-1', '1854_1_s-a-0', '3893_4_s-a-0', '7879_s-a-0', '6277_2_s-a-1', '2861_s-a-0', '3689_s-a-0', '5252_s-a-0', '4578_s-a-0', '2638_s-a-1', '5089_s-a-1', '3893_s-a-0', '446_2_s-a-0', '6277_s-a-1', '335_s-a-1', '1854_s-a-0', '5470_s-a-1'} 
Wire:7880, Value:1, Discovered faults:{'206_s-a-0', '335_2_s-a-1', '7880_s-a-0', '446_s-a-0', '5088_s-a-0', '1462_s-a-1', '1462_1_s-a-1', '206_2_s-a-0', '4578_2_s-a-0', '2861_5_s-a-0', '1854_1_s-a-0', '3893_4_s-a-0', '2861_s-a-0', '5470_6_s-a-1', '3689_s-a-0', '5252_s-a-0', '4578_s-a-0', '2638_s-a-1', '5089_s-a-1', '6289_2_s-a-1', '3893_s-a-0', '446_2_s-a-0', '6289_s-a-1', '335_s-a-1', '1854_s-a-0', '5470_s-a-1'} 
Wire:7885, Value:0, Discovered faults:{'7870_s-a-0', '3948_5_s-a-0', '315_s-a-0', '4630_1_s-a-0', '5624_s-a-0', '4630_s-a-0', '6344_1_s-a-0', '490_2_s-a-1', '4646_1_s-a-1', '7821_s-a-0', '7836_1_s-a-1', '7416_s-a-0', '2716_s-a-0', '323_s-a-0', '2948_5_s-a-1', '1573_1_s-a-0', '299_s-a-1', '6193_s-a-0', '7885_s-a-1', '4436_2_s-a-0', '7806_s-a-1', '4646_s-a-1', '6344_s-a-0', '4643_s-a-0', '1917_1_s-a-1', '5199_2_s-a-0', '5130_s-a-1', '5684_3_s-a-0', '6592_s-a-0', '1573_4_s-a-0', '2961_s-a-0', '332_2_s-a-0', '7807_s-a-0', '7718_s-a-0', '2948_s-a-1', '4436_s-a-0', '5624_8_s-a-0', '3948_6_s-a-0', '6592_1_s-a-0', '3731_s-a-1', '5199_s-a-0', '2962_s-a-0', '4643_1_s-a-0', '7749_s-a-1', '307_s-a-0', '7085_s-a-1', '7219_1_s-a-0', '3968_s-a-1', '4418_3_s-a-0', '3956_s-a-0', '299_2_s-a-1', '7498_s-a-0', '7589_s-a-1', '1902_s-a-1', '7836_s-a-1', '5121_s-a-1', '3962_4_s-a-0', '5624_7_s-a-0', '479_s-a-1', '7772_1_s-a-0', '1573_5_s-a-0', '2721_s-a-0', '3962_s-a-0', '4418_s-a-0', '2963_s-a-1', '6773_s-a-1', '1902_1_s-a-1', '1573_3_s-a-0', '1573_s-a-0', '3948_s-a-0', '6901_s-a-0', '6341_2_s-a-0', '1917_s-a-1', '3968_2_s-a-1', '7772_s-a-0', '2960_s-a-0', '5198_s-a-0', '7219_s-a-0', '5684_s-a-0', '490_s-a-1', '5684_4_s-a-0', '6901_2_s-a-0', '3956_4_s-a-0', '332_s-a-0', '7589_1_s-a-1', '6904_s-a-1', '7415_s-a-1', '479_2_s-a-1', '6341_s-a-0'} 
Wire:7886, Value:1, Discovered faults:{'3948_5_s-a-0', '315_s-a-0', '6350_s-a-0', '6599_1_s-a-1', '4630_1_s-a-0', '5624_s-a-0', '4445_1_s-a-1', '4630_s-a-0', '490_2_s-a-1', '4440_4_s-a-1', '2716_s-a-0', '323_s-a-0', '5624_9_s-a-0', '6905_s-a-0', '7808_s-a-0', '7750_s-a-0', '479_10_s-a-1', '4643_s-a-0', '1917_1_s-a-1', '7592_1_s-a-0', '6347_s-a-0', '5130_s-a-1', '4445_5_s-a-1', '4436_3_s-a-0', '7822_s-a-1', '6437_s-a-1', '7418_s-a-1', '1573_4_s-a-0', '2961_s-a-0', '332_2_s-a-0', '7775_s-a-1', '7592_s-a-0', '4436_s-a-0', '4445_s-a-1', '7839_1_s-a-0', '6350_2_s-a-0', '7839_s-a-0', '2962_s-a-0', '4643_1_s-a-0', '7775_1_s-a-1', '6908_s-a-0', '307_s-a-0', '3956_s-a-0', '4440_s-a-1', '6437_2_s-a-1', '1902_s-a-1', '5121_s-a-1', '490_10_s-a-1', '479_s-a-1', '6599_s-a-1', '1573_5_s-a-0', '2721_s-a-0', '3962_s-a-0', '7872_s-a-1', '7720_s-a-1', '1902_1_s-a-1', '1573_3_s-a-0', '1573_s-a-0', '3948_s-a-0', '7886_s-a-0', '5205_1_s-a-1', '1917_s-a-1', '7087_s-a-1', '6905_2_s-a-0', '7222_2_s-a-0', '2960_s-a-0', '5205_s-a-1', '5731_s-a-0', '7222_s-a-0', '5684_s-a-0', '490_s-a-1', '3956_4_s-a-0', '7721_s-a-0', '6347_1_s-a-0', '6776_s-a-1', '332_s-a-0', '6174_s-a-1', '5684_5_s-a-0', '3962_4_s-a-0', '479_2_s-a-1'} 
Wire:7887, Value:1, Discovered faults:{'7500_s-a-0', '2958_s-a-0', '4215_s-a-0', '3927_s-a-1', '514_s-a-1', '6353_s-a-1', '2942_2_s-a-1', '338_s-a-0', '1908_1_s-a-1', '4477_1_s-a-0', '3933_s-a-0', '7874_s-a-1', '2718_s-a-0', '6782_s-a-0', '4215_1_s-a-0', '4477_s-a-0', '6606_2_s-a-0', '7778_2_s-a-0', '1908_s-a-1', '366_2_s-a-1', '4462_s-a-1', '7420_s-a-0', '1566_5_s-a-0', '6194_s-a-1', '3724_s-a-1', '2957_s-a-0', '7160_s-a-1', '1566_1_s-a-0', '7751_s-a-1', '7225_s-a-0', '7842_1_s-a-0', '523_10_s-a-0', '6909_1_s-a-1', '3732_s-a-0', '7419_s-a-1', '2942_s-a-1', '7595_s-a-1', '4456_1_s-a-0', '5299_s-a-0', '6445_1_s-a-1', '7811_s-a-1', '6606_s-a-0', '358_2_s-a-1', '6353_1_s-a-1', '2956_s-a-1', '4456_4_s-a-0', '3725_s-a-1', '5671_10_s-a-1', '7722_s-a-0', '6913_s-a-1', '5214_2_s-a-0', '4640_s-a-1', '7887_s-a-0', '7225_1_s-a-0', '332_1_s-a-0', '1566_s-a-0', '1566_6_s-a-0', '5128_s-a-0', '6192_s-a-1', '348_s-a-0', '4456_s-a-0', '6609_1_s-a-0', '3921_s-a-1', '358_s-a-1', '6909_s-a-1', '2955_s-a-1', '338_2_s-a-0', '3732_4_s-a-0', '514_2_s-a-1', '5284_s-a-0', '4908_s-a-1', '5284_1_s-a-0', '6005_s-a-0', '7842_s-a-0', '523_s-a-0', '5214_s-a-0', '4640_1_s-a-1', '3921_4_s-a-1', '534_s-a-1', '7088_s-a-0', '1914_s-a-1', '5671_s-a-1', '1914_2_s-a-1', '6609_s-a-0', '6445_s-a-1', '7595_1_s-a-1', '534_2_s-a-1', '7778_s-a-0', '3927_4_s-a-1', '3933_2_s-a-0', '366_s-a-1', '332_s-a-0', '348_2_s-a-0', '5671_11_s-a-1', '4462_6_s-a-1'} 
Wire:7864_1, Value:0, Discovered faults:{'411_2_s-a-0', '374_2_s-a-1', '4336_s-a-1', '6126_s-a-1', '1455_s-a-1', '7216_s-a-0', '389_s-a-1', '389_10_s-a-1', '7657_s-a-0', '6298_2_s-a-1', '3681_s-a-1', '6987_s-a-1', '5555_s-a-1', '2644_s-a-1', '6124_s-a-1', '6298_s-a-1', '6419_s-a-0', '3855_4_s-a-1', '374_11_s-a-1', '6536_s-a-1', '7712_2_s-a-1', '2855_3_s-a-0', '3682_s-a-0', '7215_s-a-1', '2855_s-a-0', '5536_11_s-a-1', '7320_s-a-0', '1878_2_s-a-1', '273_6_s-a-0', '7076_s-a-0', '6419_1_s-a-0', '3842_s-a-1', '265_6_s-a-1', '411_10_s-a-0', '7851_s-a-0', '1869_2_s-a-1', '400_s-a-1', '411_s-a-0', '4593_1_s-a-1', '5536_4_s-a-1', '7864_s-a-1', '6889_s-a-0', '6295_s-a-1', '6133_s-a-1', '4593_s-a-1', '4332_2_s-a-1', '6295_2_s-a-1', '7712_s-a-1', '281_6_s-a-1', '6536_1_s-a-1', '3849_4_s-a-0', '1455_1_s-a-1', '7409_2_s-a-1', '7409_s-a-1', '5258_s-a-0', '7076_1_s-a-0', '4602_1_s-a-1', '1872_1_s-a-0', '374_s-a-1', '335_s-a-1', '3849_s-a-0', '7800_2_s-a-1', '4336_4_s-a-1', '6891_1_s-a-0', '4608_s-a-0', '3849_2_s-a-0', '1878_s-a-1', '335_1_s-a-1', '4342_6_s-a-0', '7769_s-a-0', '7800_s-a-1', '6131_s-a-1', '5536_s-a-1', '6132_s-a-1', '4342_s-a-0', '7864_1_s-a-1', '4602_s-a-1', '4349_5_s-a-1', '6891_s-a-0', '400_2_s-a-1', '5260_s-a-0', '2870_s-a-1', '1872_s-a-0', '3683_s-a-1', '5536_7_s-a-1', '5101_s-a-1', '281_s-a-1', '4332_s-a-1', '3842_5_s-a-1', '5098_s-a-0', '6125_s-a-1', '6539_s-a-1', '7586_s-a-0', '7833_s-a-0', '3855_s-a-1', '7787_s-a-0', '4596_s-a-0', '3842_4_s-a-1', '7079_s-a-1', '2868_s-a-1', '5520_s-a-1', '4336_2_s-a-1', '265_s-a-1', '5520_9_s-a-1', '1869_s-a-1', '5100_s-a-0', '4608_2_s-a-0', '6127_s-a-1', '5555_5_s-a-1', '5104_s-a-0', '4349_s-a-1', '4596_2_s-a-0', '5520_4_s-a-1', '6539_2_s-a-1', '5257_s-a-0', '273_s-a-0', '4349_3_s-a-1'} 
Wire:7864_2, Value:0, Discovered faults:{'411_2_s-a-0', '374_2_s-a-1', '4336_s-a-1', '6126_s-a-1', '1455_s-a-1', '7216_s-a-0', '389_s-a-1', '389_10_s-a-1', '7657_s-a-0', '6298_2_s-a-1', '3681_s-a-1', '6987_s-a-1', '5555_s-a-1', '2644_s-a-1', '6124_s-a-1', '6298_s-a-1', '6419_s-a-0', '3855_4_s-a-1', '374_11_s-a-1', '6536_s-a-1', '7712_2_s-a-1', '2855_3_s-a-0', '3682_s-a-0', '7215_s-a-1', '2855_s-a-0', '5536_11_s-a-1', '7320_s-a-0', '1878_2_s-a-1', '273_6_s-a-0', '7076_s-a-0', '6419_1_s-a-0', '3842_s-a-1', '265_6_s-a-1', '411_10_s-a-0', '7851_s-a-0', '1869_2_s-a-1', '400_s-a-1', '411_s-a-0', '4593_1_s-a-1', '5536_4_s-a-1', '7864_s-a-1', '6889_s-a-0', '6295_s-a-1', '6133_s-a-1', '4593_s-a-1', '4332_2_s-a-1', '6295_2_s-a-1', '7712_s-a-1', '281_6_s-a-1', '6536_1_s-a-1', '3849_4_s-a-0', '1455_1_s-a-1', '7409_2_s-a-1', '7409_s-a-1', '5258_s-a-0', '7076_1_s-a-0', '4602_1_s-a-1', '1872_1_s-a-0', '374_s-a-1', '335_s-a-1', '7864_2_s-a-1', '3849_s-a-0', '7800_2_s-a-1', '4336_4_s-a-1', '6891_1_s-a-0', '4608_s-a-0', '3849_2_s-a-0', '1878_s-a-1', '335_1_s-a-1', '4342_6_s-a-0', '7769_s-a-0', '7800_s-a-1', '6131_s-a-1', '5536_s-a-1', '6132_s-a-1', '4342_s-a-0', '4602_s-a-1', '4349_5_s-a-1', '6891_s-a-0', '400_2_s-a-1', '5260_s-a-0', '2870_s-a-1', '1872_s-a-0', '3683_s-a-1', '5536_7_s-a-1', '5101_s-a-1', '281_s-a-1', '4332_s-a-1', '3842_5_s-a-1', '5098_s-a-0', '6125_s-a-1', '6539_s-a-1', '7586_s-a-0', '7833_s-a-0', '3855_s-a-1', '7787_s-a-0', '4596_s-a-0', '3842_4_s-a-1', '7079_s-a-1', '2868_s-a-1', '5520_s-a-1', '4336_2_s-a-1', '265_s-a-1', '5520_9_s-a-1', '1869_s-a-1', '5100_s-a-0', '4608_2_s-a-0', '6127_s-a-1', '5555_5_s-a-1', '5104_s-a-0', '4349_s-a-1', '4596_2_s-a-0', '5520_4_s-a-1', '6539_2_s-a-1', '5257_s-a-0', '273_s-a-0', '4349_3_s-a-1'} 
Wire:7867_1, Value:0, Discovered faults:{'411_2_s-a-0', '374_2_s-a-1', '4336_s-a-1', '4349_1_s-a-1', '1455_s-a-1', '5177_s-a-1', '5520_7_s-a-1', '5555_6_s-a-1', '6419_2_s-a-0', '6556_s-a-0', '389_s-a-1', '7715_s-a-1', '6316_2_s-a-1', '389_10_s-a-1', '4336_3_s-a-1', '3681_s-a-1', '2644_s-a-1', '5555_s-a-1', '7867_1_s-a-1', '6419_s-a-0', '3855_4_s-a-1', '7803_s-a-1', '2855_3_s-a-0', '2855_s-a-0', '3682_s-a-0', '7867_s-a-1', '4332_3_s-a-1', '7658_s-a-0', '1878_2_s-a-1', '7218_s-a-1', '273_6_s-a-0', '5536_12_s-a-1', '3842_s-a-1', '265_6_s-a-1', '7852_s-a-0', '7083_s-a-0', '411_10_s-a-0', '4349_4_s-a-1', '1869_2_s-a-1', '5520_12_s-a-1', '411_s-a-0', '4593_1_s-a-1', '400_s-a-1', '6897_1_s-a-1', '7080_2_s-a-0', '6900_s-a-1', '4593_s-a-1', '5728_s-a-0', '281_6_s-a-1', '3849_4_s-a-0', '6897_s-a-1', '1455_1_s-a-1', '7412_1_s-a-0', '5258_s-a-0', '4602_1_s-a-1', '1872_1_s-a-0', '374_s-a-1', '335_s-a-1', '3849_s-a-0', '6556_1_s-a-0', '3849_2_s-a-0', '1878_s-a-1', '335_1_s-a-1', '6313_s-a-1', '4342_6_s-a-0', '6553_s-a-0', '6316_s-a-1', '5536_s-a-1', '4342_s-a-0', '7588_s-a-0', '4602_s-a-1', '7788_s-a-0', '400_2_s-a-1', '5260_s-a-0', '7771_s-a-0', '2870_s-a-1', '6134_s-a-1', '1872_s-a-0', '4336_5_s-a-1', '7803_2_s-a-1', '3683_s-a-1', '6128_s-a-1', '7835_s-a-0', '6129_s-a-1', '5101_s-a-1', '281_s-a-1', '4332_s-a-1', '5098_s-a-0', '6553_2_s-a-0', '6313_2_s-a-1', '3855_s-a-1', '4596_s-a-0', '3842_4_s-a-1', '7587_s-a-1', '2868_s-a-1', '5520_s-a-1', '265_s-a-1', '6135_s-a-1', '1869_s-a-1', '7080_s-a-0', '5100_s-a-0', '7715_2_s-a-1', '5177_1_s-a-1', '5104_s-a-0', '4349_s-a-1', '6130_s-a-1', '6896_s-a-1', '4596_2_s-a-0', '7412_s-a-0', '5257_s-a-0', '273_s-a-0', '4349_6_s-a-1'} 
Wire:7867_2, Value:0, Discovered faults:{'411_2_s-a-0', '374_2_s-a-1', '4336_s-a-1', '4349_1_s-a-1', '1455_s-a-1', '5177_s-a-1', '5520_7_s-a-1', '5555_6_s-a-1', '6419_2_s-a-0', '6556_s-a-0', '389_s-a-1', '7715_s-a-1', '6316_2_s-a-1', '389_10_s-a-1', '4336_3_s-a-1', '3681_s-a-1', '2644_s-a-1', '5555_s-a-1', '6419_s-a-0', '3855_4_s-a-1', '7803_s-a-1', '2855_3_s-a-0', '2855_s-a-0', '3682_s-a-0', '7867_s-a-1', '4332_3_s-a-1', '7658_s-a-0', '1878_2_s-a-1', '7218_s-a-1', '273_6_s-a-0', '5536_12_s-a-1', '3842_s-a-1', '265_6_s-a-1', '7852_s-a-0', '7083_s-a-0', '411_10_s-a-0', '4349_4_s-a-1', '1869_2_s-a-1', '5520_12_s-a-1', '411_s-a-0', '4593_1_s-a-1', '400_s-a-1', '6897_1_s-a-1', '7080_2_s-a-0', '6900_s-a-1', '4593_s-a-1', '5728_s-a-0', '281_6_s-a-1', '3849_4_s-a-0', '6897_s-a-1', '1455_1_s-a-1', '7412_1_s-a-0', '5258_s-a-0', '4602_1_s-a-1', '1872_1_s-a-0', '374_s-a-1', '335_s-a-1', '3849_s-a-0', '6556_1_s-a-0', '3849_2_s-a-0', '1878_s-a-1', '335_1_s-a-1', '6313_s-a-1', '4342_6_s-a-0', '6553_s-a-0', '6316_s-a-1', '5536_s-a-1', '4342_s-a-0', '7588_s-a-0', '4602_s-a-1', '7788_s-a-0', '7867_2_s-a-1', '400_2_s-a-1', '5260_s-a-0', '7771_s-a-0', '2870_s-a-1', '6134_s-a-1', '1872_s-a-0', '4336_5_s-a-1', '7803_2_s-a-1', '3683_s-a-1', '6128_s-a-1', '7835_s-a-0', '6129_s-a-1', '5101_s-a-1', '281_s-a-1', '4332_s-a-1', '5098_s-a-0', '6553_2_s-a-0', '6313_2_s-a-1', '3855_s-a-1', '4596_s-a-0', '3842_4_s-a-1', '7587_s-a-1', '2868_s-a-1', '5520_s-a-1', '265_s-a-1', '6135_s-a-1', '1869_s-a-1', '7080_s-a-0', '5100_s-a-0', '7715_2_s-a-1', '5177_1_s-a-1', '5104_s-a-0', '4349_s-a-1', '6130_s-a-1', '6896_s-a-1', '4596_2_s-a-0', '7412_s-a-0', '5257_s-a-0', '273_s-a-0', '4349_6_s-a-1'} 
Wire:7876_1, Value:0, Discovered faults:{'2958_s-a-0', '4215_s-a-0', '6364_s-a-1', '3927_s-a-1', '514_s-a-1', '2942_2_s-a-1', '338_s-a-0', '1908_1_s-a-1', '3933_s-a-0', '6622_1_s-a-1', '7876_1_s-a-1', '2718_s-a-0', '4215_1_s-a-0', '7782_s-a-0', '4477_s-a-0', '1908_s-a-1', '6915_s-a-0', '366_2_s-a-1', '4462_s-a-1', '1566_5_s-a-0', '7328_s-a-1', '3724_s-a-1', '7090_s-a-1', '7724_s-a-0', '2957_s-a-0', '1566_1_s-a-0', '7846_s-a-0', '5217_2_s-a-1', '5671_12_s-a-1', '523_10_s-a-0', '3732_s-a-0', '2942_s-a-1', '6999_s-a-0', '5299_s-a-0', '358_2_s-a-1', '6916_s-a-0', '2956_s-a-1', '3725_s-a-1', '6364_2_s-a-1', '4640_s-a-1', '6916_2_s-a-0', '7859_s-a-0', '6445_2_s-a-1', '332_1_s-a-0', '7724_1_s-a-0', '6619_2_s-a-1', '1566_s-a-0', '5128_s-a-0', '1566_6_s-a-0', '7812_2_s-a-1', '5217_s-a-1', '6192_s-a-1', '4469_1_s-a-1', '7421_s-a-0', '348_s-a-0', '4456_s-a-0', '6006_s-a-0', '3921_s-a-1', '7090_1_s-a-1', '6919_s-a-0', '358_s-a-1', '4469_s-a-1', '7812_s-a-1', '2955_s-a-1', '338_2_s-a-0', '7795_s-a-0', '3732_4_s-a-0', '514_2_s-a-1', '5284_s-a-0', '4908_s-a-1', '7599_s-a-1', '7781_s-a-1', '4456_5_s-a-0', '5284_2_s-a-0', '523_s-a-0', '4456_2_s-a-0', '5220_s-a-0', '7876_s-a-1', '4640_1_s-a-1', '7228_s-a-0', '7421_2_s-a-0', '6619_s-a-1', '3921_3_s-a-1', '3921_4_s-a-1', '534_s-a-1', '5735_s-a-1', '1914_s-a-1', '5671_s-a-1', '1914_2_s-a-1', '5220_1_s-a-0', '6445_s-a-1', '534_2_s-a-1', '6622_s-a-1', '4477_2_s-a-0', '3927_4_s-a-1', '3933_2_s-a-0', '366_s-a-1', '332_s-a-0', '348_2_s-a-0', '4462_6_s-a-1'} 
